,total_grants,id,last_grant_year
5036,0,ur.01022461243.25,
5037,0,ur.01022470357.73,
5038,0,ur.01352207666.09,
5039,0,ur.01343024533.32,
5040,2,ur.01347663634.53,2024.0
5041,1,ur.01025332447.96,2018.0
5042,0,ur.01356372565.28,
5043,17,ur.01020335551.17,2020.0
5044,0,ur.01025665272.04,
5045,17,ur.0750031530.19,2018.0
5046,17,ur.01043100355.97,2021.0
5047,24,ur.01024646170.85,2020.0
5048,13,ur.0757511473.55,2024.0
5049,7,ur.0777141315.83,2018.0
5050,1,ur.01015054675.91,2021.0
5051,29,ur.0764206546.43,2024.0
5052,0,ur.01016455437.29,
5053,1,ur.01353124604.96,2023.0
5054,0,ur.01365147252.87,
5055,0,ur.01355327725.21,
5056,0,ur.01343246425.66,
5057,0,ur.01016227535.22,
5058,15,ur.01342645575.22,2020.0
5059,1,ur.01024506242.99,2020.0
5060,2,ur.01025534711.76,2004.0
5061,0,ur.07573632574.87,
5062,17,ur.01364051167.93,2021.0
5063,19,ur.01044565073.45,2024.0
5064,19,ur.013562125422.47,2023.0
5065,15,ur.010201615642.23,2023.0
5066,4,ur.01355457075.71,2022.0
5067,19,ur.01354415767.17,2022.0
5068,0,ur.0757251663.20,
5069,4,ur.01031470730.29,2022.0
5070,0,ur.0762132444.91,
5071,26,ur.01355745464.73,2022.0
5072,3,ur.01046702122.59,2019.0
5073,0,ur.01016004730.95,
5074,0,ur.0747720760.05,
5075,49,ur.01363775710.28,2023.0
5076,4,ur.01343575036.33,2022.0
5077,0,ur.01016463410.58,
5078,8,ur.01360620356.57,2022.0
5079,0,ur.01342652314.08,
5080,0,ur.0747452763.99,
5081,11,ur.0746457640.86,2020.0
5082,9,ur.010253467037.73,2020.0
5083,0,ur.010173360447.04,
5084,8,ur.0745671714.86,2019.0
5085,0,ur.0757314723.02,
5086,2,ur.01356603144.60,2019.0
5087,0,ur.0761261420.90,
5088,37,ur.01020376771.12,2022.0
5089,5,ur.0763757437.40,2023.0
5090,6,ur.01024163020.49,2023.0
5091,7,ur.01350045111.64,2019.0
5092,8,ur.010171724332.52,2021.0
5093,3,ur.0747161131.37,2020.0
5094,0,ur.0747753363.40,
5095,5,ur.01344011543.02,2020.0
5096,0,ur.01351611576.88,
5097,0,ur.01341367506.19,
5098,0,ur.010237134735.03,
5099,0,ur.013432751475.67,
5100,0,ur.013502127277.77,
5101,0,ur.010261444613.96,
5102,0,ur.01350656546.98,
5103,0,ur.0755706103.36,
5104,3,ur.0757221267.01,2018.0
5105,0,ur.01042272223.96,
5106,2,ur.01030742101.17,2020.0
5107,0,ur.01361505172.42,
5108,0,ur.01364364727.31,
5109,0,ur.01354236121.38,
5110,0,ur.01360705721.04,
5111,0,ur.013613247120.25,
5112,0,ur.01045035274.57,
5113,0,ur.010206162755.93,
5114,0,ur.01041666576.27,
5115,0,ur.01342263262.04,
5116,0,ur.01365162515.34,
5117,0,ur.07630104047.09,
5118,0,ur.013645541340.73,
5119,0,ur.010465012374.37,
5120,0,ur.010240176474.16,
5121,0,ur.07620466745.36,
5122,0,ur.0747037617.70,
5123,0,ur.01042231561.33,
5124,0,ur.0757477452.25,
5125,0,ur.01032272130.06,
5126,0,ur.0764126063.95,
5127,11,ur.01000640747.67,2021.0
5128,2,ur.0764664734.30,2019.0
5129,0,ur.01025467174.16,
5130,1,ur.0746237163.89,2010.0
5131,0,ur.01042426604.04,
5132,0,ur.0762520453.49,
5133,0,ur.07451044272.09,
5134,0,ur.01046700313.85,
5135,12,ur.013501711757.80,2021.0
5136,0,ur.01046610523.46,
5137,3,ur.01043622727.81,2018.0
5138,5,ur.0761525457.28,2016.0
5139,0,ur.01044745621.26,
5140,11,ur.07624202214.40,2020.0
5141,9,ur.01033054700.13,2018.0
5142,1,ur.01025122056.53,1993.0
5143,3,ur.01021704452.58,2022.0
5144,0,ur.0747063533.76,
5145,0,ur.01045477667.37,
5146,0,ur.01030267224.91,
5147,5,ur.01024201266.82,2024.0
5148,0,ur.01031162432.34,
5149,0,ur.01352412553.88,
5150,0,ur.013431452515.66,
5151,1,ur.01355255433.95,2005.0
5152,5,ur.0761377441.37,2019.0
5153,0,ur.0763216257.13,
5154,22,ur.013560615677.26,2023.0
5155,12,ur.013531255630.61,2023.0
5156,0,ur.01341576455.22,
5157,1,ur.01354007167.23,2009.0
5158,0,ur.01355755123.62,
5159,1,ur.0762116241.88,2016.0
5160,0,ur.010447036464.18,
5161,12,ur.0766522630.05,2021.0
5162,10,ur.01024575002.28,2019.0
5163,0,ur.01341143246.23,
5164,0,ur.0754453477.26,
5165,0,ur.01031241326.37,
5166,2,ur.0746221202.53,2021.0
5167,0,ur.01364302715.15,
5168,1,ur.01043146741.32,2016.0
5169,0,ur.01045415307.80,
5170,20,ur.0763540325.40,2024.0
5171,6,ur.0756047454.04,2020.0
5172,10,ur.0747522145.11,2020.0
5173,1,ur.01344060476.84,2013.0
5174,0,ur.01352243270.16,
5175,8,ur.0747655316.21,2023.0
5176,1,ur.0756774107.62,2011.0
5177,0,ur.01025734411.70,
5178,0,ur.010266155405.40,
5179,0,ur.01020045560.56,
5180,0,ur.01340637034.20,
5181,7,ur.01364120657.92,2019.0
5182,0,ur.01027052202.13,
5183,4,ur.01340764536.40,2019.0
5184,18,ur.01354466271.54,2020.0
5185,0,ur.01360301775.76,
5186,3,ur.01030202252.44,2024.0
5187,6,ur.01017202010.21,2019.0
5188,5,ur.013435740422.13,2021.0
5189,0,ur.01046471727.43,
5190,0,ur.01043513572.42,
5191,0,ur.0756704541.46,
5192,0,ur.01025512607.08,
5193,0,ur.0744442711.51,
5194,0,ur.01030104257.82,
5195,0,ur.0756651146.03,
5196,0,ur.010436443266.42,
5197,10,ur.01352714105.87,2021.0
5198,0,ur.01021352213.71,
5199,0,ur.0744714627.12,
5200,0,ur.0753726125.24,
5201,1,ur.0712013744.56,2016.0
5202,0,ur.0711214524.78,
5203,0,ur.01110152036.84,
5204,0,ur.01320447262.91,
5205,0,ur.01320434727.06,
5206,0,ur.07703165557.94,
5207,0,ur.0753707206.68,
5208,0,ur.010370760337.85,
5209,0,ur.011160144634.61,
5210,0,ur.013465776724.56,
5211,0,ur.014503756304.63,
5212,0,ur.07513735604.10,
5213,0,ur.011173622161.39,
5214,1,ur.0677136307.17,2014.0
5215,0,ur.01124406447.05,
5216,0,ur.0700272035.40,
5217,0,ur.0702070431.09,
5218,0,ur.0714610213.43,
5219,0,ur.01126663563.77,
5220,0,ur.01120201627.87,
5221,0,ur.01126122440.26,
5222,0,ur.01110311240.36,
5223,0,ur.01036616632.14,
5224,0,ur.01036107141.06,
5225,0,ur.0713725724.47,
5226,0,ur.01037013414.80,
5227,0,ur.0766271473.50,
5228,0,ur.01125652341.21,
5229,4,ur.0751024403.81,2018.0
5230,0,ur.01012034763.26,
5231,0,ur.07663066522.18,
5232,0,ur.014364523374.73,
5233,0,ur.011103672274.87,
5234,0,ur.013157765274.75,
5235,1,ur.01034260300.09,2006.0
5236,0,ur.0711647574.74,
5237,0,ur.0711321332.40,
5238,4,ur.01034632233.38,2014.0
5239,1,ur.01346127620.28,2016.0
5240,0,ur.01310221506.79,
5241,0,ur.01040601755.69,
5242,6,ur.01034170314.54,2023.0
5243,0,ur.011171002122.79,
5244,0,ur.07527664216.28,
5245,0,ur.01321467134.17,
5246,0,ur.01344723771.21,
5247,0,ur.0677254045.15,
5248,0,ur.01036741624.18,
5249,0,ur.01114240707.31,
5250,8,ur.013111646177.43,2022.0
5251,1,ur.011172505277.69,2019.0
5252,0,ur.01130717103.92,
5253,8,ur.01045625165.06,2018.0
5254,4,ur.0677005046.22,2018.0
5255,3,ur.01346226042.75,2016.0
5256,13,ur.01040135301.12,2024.0
5257,8,ur.01035114102.91,2022.0
5258,0,ur.01110567332.18,
5259,6,ur.01034366772.81,2016.0
5260,1,ur.011263765241.39,2015.0
5261,0,ur.013206321441.04,
5262,0,ur.0776155425.71,
5263,0,ur.0712074012.22,
5264,3,ur.0701351163.02,2019.0
5265,0,ur.014374323055.34,
5266,0,ur.07537261677.24,
5267,7,ur.01317171150.53,2021.0
5268,0,ur.01315623607.06,
5269,0,ur.01035333455.82,
5270,0,ur.01107771513.33,
5271,2,ur.0753355175.74,2006.0
5272,11,ur.01033606022.47,2023.0
5273,9,ur.01111252774.94,2021.0
5274,7,ur.01035704764.63,2017.0
5275,0,ur.01114723647.42,
5276,5,ur.014700001703.53,2024.0
5277,24,ur.013157712337.84,2021.0
5278,21,ur.01316356315.68,2022.0
5279,1,ur.01117455274.97,2024.0
5280,1,ur.01345342246.85,2013.0
5281,3,ur.01362072542.67,2016.0
5282,7,ur.0753243413.17,2024.0
5283,21,ur.0715064124.15,2022.0
5284,0,ur.0751711326.06,
5285,36,ur.01040625561.93,2020.0
5286,4,ur.07517061437.54,2005.0
5287,0,ur.014733655452.76,
5288,2,ur.01124011422.15,2010.0
5289,9,ur.014352111422.37,2024.0
5290,0,ur.0711104047.01,
5291,2,ur.01342145361.24,2014.0
5292,0,ur.01124164653.75,
5293,11,ur.01115150552.09,2024.0
5294,0,ur.0777325667.55,
5295,2,ur.01131325661.38,2019.0
5296,0,ur.014734226335.38,
5297,0,ur.010362553111.88,
5298,0,ur.01113607655.40,
5299,0,ur.01131501421.10,
5300,0,ur.010366425334.98,
5301,0,ur.01037157315.99,
5302,0,ur.01113455370.12,
5303,0,ur.013635256174.28,
5304,0,ur.014500751774.47,
5305,0,ur.013106010774.26,
5306,10,ur.014636242260.85,2023.0
5307,1,ur.0714005542.35,2003.0
5308,0,ur.01124462177.83,
5309,0,ur.01041153337.71,
5310,1,ur.0714162736.25,2007.0
5311,0,ur.01035715773.60,
5312,0,ur.014626005525.71,
5313,0,ur.01320477032.55,
5314,0,ur.011240042323.21,
5315,0,ur.010415747141.89,
5316,0,ur.01110374663.54,
5317,1,ur.011076130257.92,2017.0
5318,0,ur.01361626031.46,
5319,2,ur.01344544062.36,2023.0
5320,0,ur.01317533147.91,
5321,0,ur.01110126303.14,
5322,0,ur.0706556020.34,
5323,0,ur.01040706456.12,
5324,0,ur.01111353176.72,
5325,0,ur.0715774313.63,
5326,0,ur.01363246610.92,
5327,0,ur.01041410710.11,
5328,0,ur.01131377263.01,
5329,0,ur.0712205625.17,
5330,0,ur.0754067067.26,
5331,1,ur.01361572757.44,2018.0
5332,0,ur.01033674023.08,
5333,0,ur.01344641275.60,
5334,0,ur.01126644107.03,
5335,0,ur.01311124344.08,
5336,0,ur.01315550126.60,
5337,0,ur.01040234377.16,
5338,2,ur.0754201653.71,2023.0
5339,0,ur.07507304257.28,
5340,0,ur.01130347157.92,
5341,5,ur.0712202502.95,2023.0
5342,0,ur.01115415701.39,
5343,0,ur.010366726635.30,
5344,0,ur.01113725657.32,
5345,1,ur.01130160100.20,2015.0
5346,1,ur.0700276316.86,2019.0
5347,0,ur.014505217643.47,
5348,1,ur.0702172344.10,2020.0
5349,15,ur.01310245366.87,2023.0
5350,4,ur.01037721421.51,2020.0
5351,0,ur.01362567464.11,
5352,3,ur.01363060007.11,2022.0
5353,4,ur.0754227705.42,2020.0
5354,0,ur.01243516464.01,
5355,21,ur.01111231777.65,2024.0
5356,0,ur.01310357672.42,
5357,1,ur.01035637542.65,2020.0
5358,3,ur.01317413356.26,2018.0
5359,18,ur.014641373637.45,2021.0
5360,2,ur.010367272127.61,2023.0
5361,5,ur.01347364735.25,2023.0
5362,9,ur.011301103077.12,2017.0
5363,0,ur.01127627265.16,
5364,3,ur.01310763002.87,2023.0
5365,11,ur.01347134323.50,2024.0
5366,0,ur.010376217127.81,
5367,25,ur.01311753732.26,2023.0
5368,3,ur.013132046437.35,2021.0
5369,7,ur.013624255265.83,2012.0
5370,1,ur.0677236441.87,2016.0
5371,0,ur.01131140550.50,
5372,0,ur.0714746500.74,
5373,0,ur.01117263347.40,
5374,0,ur.01012601707.35,
5375,2,ur.01040170356.46,2018.0
5376,0,ur.01321425711.75,
5377,29,ur.01034563610.92,2021.0
5378,1,ur.014471020122.25,2013.0
5379,13,ur.01113503552.43,2020.0
5380,0,ur.013446217634.88,
5381,1,ur.01035373130.19,2018.0
5382,2,ur.01321176234.61,2022.0
5383,5,ur.01037341220.14,2018.0
5384,0,ur.013102111647.53,
5385,3,ur.011072777257.12,2018.0
5386,21,ur.01040766231.15,2022.0
5387,4,ur.01037610071.33,2021.0
5388,26,ur.014503755057.01,2023.0
5389,1,ur.014645240657.77,2014.0
5390,0,ur.014501332721.39,
5391,0,ur.01040471044.12,
5392,0,ur.011077174404.96,
5393,0,ur.010363575744.03,
5394,0,ur.014504261544.35,
5395,0,ur.011112537704.47,
5396,0,ur.01347076230.75,
5397,0,ur.01310537306.02,
5398,0,ur.01114637056.52,
5399,0,ur.010127735505.80,
5400,0,ur.014426275555.40,
5401,0,ur.014374416057.64,
5402,0,ur.011112051633.87,
5403,0,ur.014375006540.34,
5404,0,ur.0706604215.29,
5405,0,ur.011157517532.11,
5406,0,ur.0754224052.52,
5407,0,ur.01130402177.97,
5408,1,ur.01125660254.82,2015.0
5409,0,ur.0703510301.30,
5410,0,ur.01041510735.01,
5411,0,ur.01126176644.88,
5412,13,ur.01361607716.13,1993.0
5413,1,ur.0707460176.53,2015.0
5414,0,ur.01126112151.36,
5415,0,ur.01107340516.68,
5416,0,ur.01117025247.96,
5417,0,ur.013452714374.05,
5418,0,ur.014465470020.85,
5419,0,ur.01344415435.18,
5420,1,ur.01036712334.89,2020.0
5421,0,ur.0751235340.36,
5422,0,ur.01036744724.46,
5423,23,ur.010347035222.99,2022.0
5424,0,ur.0710017321.67,
5425,0,ur.01365041047.62,
5426,18,ur.0750612260.08,2013.0
5427,0,ur.01034621114.04,
5428,8,ur.01002324422.20,2021.0
5429,1,ur.01041472127.00,2018.0
5430,0,ur.01346665633.55,
5431,2,ur.01012155701.36,2020.0
5432,0,ur.0677117563.03,
5433,6,ur.0716134550.32,2006.0
5434,0,ur.0752577762.26,
5435,0,ur.0711002122.44,
5436,0,ur.014437360212.82,
5437,6,ur.01110410573.36,2017.0
5438,0,ur.011154121505.06,
5439,0,ur.014474741307.01,
5440,1,ur.01037742211.68,2019.0
5441,0,ur.0752055375.15,
5442,1,ur.01036354034.42,2018.0
5443,13,ur.01036713610.39,2021.0
5444,3,ur.01012551130.28,2016.0
5445,2,ur.0710764005.28,2023.0
5446,5,ur.0752115117.12,2022.0
5447,9,ur.01362743133.05,2022.0
5448,0,ur.013214335265.47,
5449,1,ur.0753005643.30,2015.0
5450,4,ur.011101107677.54,2022.0
5451,5,ur.014345031307.40,2021.0
5452,10,ur.01317070556.87,2022.0
5453,16,ur.0713612547.94,2023.0
5454,0,ur.0751250152.72,
5455,0,ur.0745605210.40,
5456,0,ur.01125463161.68,
5457,1,ur.01107124507.71,2016.0
5458,0,ur.011110773103.43,
5459,0,ur.01130016510.18,
5460,0,ur.014366116327.48,
5461,11,ur.01130656014.58,2019.0
5462,1,ur.01317040720.18,2014.0
5463,0,ur.01344430630.67,
5464,10,ur.01111016005.45,2024.0
5465,0,ur.0707307031.57,
5466,0,ur.01013016160.01,
5467,0,ur.014631160175.76,
5468,1,ur.0707614563.93,2005.0
5469,16,ur.0676755313.93,2020.0
5470,3,ur.01363255773.12,2020.0
5471,3,ur.01130153132.35,2022.0
5472,28,ur.01323445000.28,2020.0
5473,22,ur.0751430343.49,2020.0
5474,6,ur.01316114667.01,2024.0
5475,3,ur.0753144673.20,2023.0
5476,0,ur.01120052374.02,
5477,3,ur.0714217763.14,2012.0
5478,35,ur.0713344652.04,2023.0
5479,0,ur.01037447526.08,
5480,0,ur.01115155064.31,
5481,5,ur.0754442100.68,2020.0
5482,0,ur.01107557716.26,
5483,19,ur.010125337727.46,2023.0
5484,0,ur.0703626045.26,
5485,0,ur.01131434253.15,
5486,0,ur.01037302337.53,
5487,0,ur.01126647031.08,
5488,0,ur.0776401453.41,
5489,0,ur.0711471012.17,
5490,0,ur.01317602776.27,
5491,0,ur.0713636270.49,
5492,0,ur.01034072420.44,
5493,0,ur.014364124513.40,
5494,0,ur.0714633341.44,
5495,0,ur.01114540451.35,
5496,0,ur.0776425360.92,
5497,0,ur.0752361420.11,
5498,0,ur.01344575470.75,
5499,0,ur.0711744437.69,
5500,0,ur.0751564205.61,
5501,0,ur.01342002401.51,
5502,0,ur.01344156647.10,
5503,0,ur.0700210441.17,
5504,0,ur.01344615155.97,
5505,0,ur.01117115435.96,
5506,0,ur.0711274031.24,
5507,0,ur.014344342657.91,
5508,0,ur.013446051411.45,
5509,4,ur.01124502132.49,2021.0
5510,0,ur.0710043326.03,
5511,0,ur.01012320206.22,
5512,0,ur.01126546606.58,
5513,1,ur.01363051761.40,2014.0
5514,0,ur.01346330561.12,
5515,0,ur.01111126462.18,
5516,0,ur.0712127205.54,
5517,0,ur.014505374040.98,
5518,0,ur.014625463540.75,
5519,0,ur.014437260640.28,
5520,0,ur.014432636574.42,
5521,0,ur.010350563774.86,
5522,0,ur.01124424527.31,
5523,0,ur.0745572471.95,
5524,0,ur.014375751721.00,
5525,0,ur.013473723201.49,
5526,0,ur.0754300710.54,
5527,0,ur.01317426222.01,
5528,0,ur.01311573733.72,
5529,1,ur.01346621363.79,2020.0
5530,0,ur.010372752007.96,
5531,0,ur.011244561005.36,
5532,0,ur.01125470613.65,
5533,1,ur.01312203656.05,2009.0
5534,1,ur.01130556140.04,2018.0
5535,5,ur.01107344637.73,2018.0
5536,2,ur.01345003421.36,2021.0
5537,13,ur.0700341467.53,2021.0
5538,0,ur.01346001520.94,
5539,1,ur.01120403414.36,2021.0
5540,0,ur.0751466166.23,
5541,0,ur.013207532040.96,
5542,0,ur.014576241045.08,
5543,0,ur.0753200623.37,
5544,1,ur.01037532617.28,2018.0
5545,0,ur.014500376464.78,
5546,3,ur.0714313413.19,2009.0
5547,0,ur.01321005453.83,
5548,3,ur.013116254476.64,2024.0
5549,3,ur.0752551627.43,2022.0
5550,11,ur.0753406327.30,2023.0
5551,5,ur.0676672315.50,2023.0
5552,2,ur.01316151277.52,2021.0
5553,3,ur.0714217557.62,2018.0
5554,0,ur.01320543042.94,
5555,0,ur.01130127110.63,
5556,1,ur.01012646434.17,2018.0
5557,1,ur.01311666721.49,2010.0
5558,7,ur.01035247046.21,2018.0
5559,5,ur.01002345662.19,2022.0
5560,18,ur.01347205370.27,2021.0
5561,2,ur.0676702104.49,2020.0
5562,0,ur.011147337014.13,
5563,5,ur.0750633205.49,2019.0
5564,6,ur.01110772341.58,2024.0
5565,0,ur.0752435566.18,
5566,0,ur.0700340034.34,
5567,29,ur.01342205752.62,2024.0
5568,3,ur.01034032141.35,2023.0
5569,0,ur.01002251237.16,
5570,3,ur.01311772701.06,2021.0
5571,0,ur.013116106347.20,
5572,6,ur.01131126727.99,2022.0
5573,9,ur.014427251417.13,2014.0
5574,0,ur.011170543465.00,
5575,1,ur.01036662262.53,2016.0
5576,0,ur.01312051450.02,
5577,2,ur.01321411014.82,2018.0
5578,0,ur.0753203416.55,
5579,0,ur.01110310304.51,
5580,8,ur.011151027407.17,2022.0
5581,0,ur.01012774066.42,
5582,0,ur.01124317253.95,
5583,0,ur.0716041441.26,
5584,0,ur.014622124117.17,
5585,0,ur.0701673051.32,
5586,13,ur.014471312737.55,2023.0
5587,1,ur.01036526050.21,2020.0
5588,2,ur.01344505207.04,2007.0
5589,0,ur.01317104717.17,
5590,0,ur.01012527410.94,
5591,0,ur.011100633777.07,
5592,5,ur.01040761256.15,2012.0
5593,5,ur.01130561506.59,2020.0
5594,7,ur.0701551045.24,2024.0
5595,19,ur.01015535327.92,2023.0
5596,0,ur.0702036673.47,
5597,48,ur.014440054532.58,2023.0
5598,13,ur.014743012100.28,2024.0
5599,13,ur.01114777701.29,2018.0
5600,0,ur.0675771522.89,
5601,0,ur.01362110605.06,
5602,0,ur.014761324375.36,
5603,0,ur.01323322723.39,
5604,0,ur.011344241757.85,
5605,0,ur.016606401113.37,
5606,0,ur.016474154167.56,
5607,0,ur.014277507677.07,
5608,0,ur.011207331473.34,
5609,0,ur.014577044753.02,
5610,0,ur.013620523207.70,
5611,0,ur.014627060013.00,
5612,0,ur.0676071606.20,
5613,0,ur.013136004117.38,
5614,0,ur.015202157707.77,
5615,0,ur.014620163505.16,
5616,0,ur.013641755357.86,
5617,17,ur.014633123447.05,2020.0
5618,0,ur.01112744260.13,
5619,1,ur.011026337272.50,2010.0
5620,0,ur.011044603470.99,
5621,0,ur.0717734163.20,
5622,0,ur.016466462761.79,
5623,0,ur.014632405755.77,
5624,0,ur.011164307235.45,
5625,0,ur.010116606723.20,
5626,14,ur.01121220267.18,2025.0
5627,3,ur.01243547151.72,2009.0
5628,2,ur.01127517735.28,2015.0
5629,2,ur.01123520621.15,2017.0
5630,0,ur.0676436141.13,
5631,1,ur.01315020244.79,2013.0
5632,0,ur.01122023027.40,
5633,2,ur.01000071554.73,2022.0
5634,0,ur.01105047074.25,
5635,0,ur.01012342014.47,
5636,1,ur.0717041006.20,2011.0
5637,0,ur.011335130240.05,
5638,0,ur.01106236477.82,
5639,0,ur.0705275515.35,
5640,0,ur.013622461032.09,
5641,0,ur.015200126054.39,
5642,8,ur.01322626065.72,2020.0
5643,0,ur.01127510347.93,
5644,1,ur.01323271443.06,2022.0
5645,0,ur.014537444320.52,
5646,0,ur.01362342261.04,
5647,0,ur.01134423165.52,
5648,0,ur.0710740265.82,
5649,0,ur.016465243223.79,
5650,1,ur.01316607307.25,2017.0
5651,0,ur.01364132776.25,
5652,1,ur.01121532567.09,2015.0
5653,24,ur.01362137117.41,2020.0
5654,0,ur.01132416145.24,
5655,0,ur.01112773771.58,
5656,0,ur.01133030564.09,
5657,0,ur.010116557514.13,
5658,20,ur.0712432254.85,2022.0
5659,0,ur.01127105306.10,
5660,4,ur.0675472024.41,2022.0
5661,5,ur.01134110446.02,2021.0
5662,6,ur.01307220520.24,2022.0
5663,0,ur.01362321667.24,
5664,0,ur.0706012747.14,
5665,0,ur.011120257667.83,
5666,0,ur.011216171403.61,
5667,19,ur.01313560653.12,2022.0
5668,6,ur.0720640043.71,2021.0
5669,15,ur.0712434301.07,2025.0
5670,0,ur.01112016704.95,
5671,6,ur.01133327657.19,2023.0
5672,0,ur.0674076445.84,
5673,4,ur.01307104624.36,2020.0
5674,11,ur.0720112620.43,2022.0
5675,0,ur.01112407650.11,
5676,9,ur.01364134235.03,2020.0
5677,20,ur.0716357156.35,2021.0
5678,0,ur.0776045162.32,
5679,0,ur.01001670741.45,
5680,0,ur.01106472653.68,
5681,0,ur.01316704737.12,
5682,15,ur.01112327621.96,2023.0
5683,11,ur.014260253117.43,2023.0
5684,22,ur.014335002177.17,2023.0
5685,0,ur.014562564347.03,
5686,3,ur.014764732437.38,2018.0
5687,0,ur.0717173555.68,
5688,12,ur.01320311660.38,2024.0
5689,0,ur.01127326536.39,
5690,0,ur.01106342376.35,
5691,10,ur.0770420375.31,2023.0
5692,28,ur.0705060153.75,2024.0
5693,3,ur.01125345475.84,2018.0
5694,11,ur.01111515305.05,2023.0
5695,1,ur.011213112067.15,2014.0
5696,2,ur.0774375175.73,2015.0
5697,0,ur.01122202007.25,
5698,0,ur.014746574501.53,
5699,0,ur.014551340755.79,
5700,0,ur.011216437247.25,
5701,0,ur.016602712035.28,
5702,0,ur.015252637115.31,
5703,0,ur.0674727703.33,
5704,0,ur.0712761123.80,
5705,0,ur.01127030340.08,
5706,1,ur.0716334632.28,2019.0
5707,0,ur.01111555224.02,
5708,0,ur.01122607714.78,
5709,0,ur.01362300356.22,
5710,0,ur.014563100376.71,
5711,0,ur.014552726274.54,
5712,0,ur.014570252611.24,
5713,0,ur.01122555253.14,
5714,0,ur.016457377331.10,
5715,0,ur.01311434236.48,
5716,0,ur.01362065176.65,
5717,2,ur.011125251607.50,
5718,0,ur.016460713353.57,
5719,4,ur.014254037517.83,1999.0
5720,0,ur.016460247357.72,
5721,0,ur.011235420437.05,
5722,1,ur.014557706062.69,1989.0
5723,8,ur.014615226572.16,2021.0
5724,9,ur.014451262672.36,2025.0
5725,9,ur.0775722341.84,2020.0
5726,0,ur.0704555535.24,
5727,0,ur.01123025335.63,
5728,0,ur.0705274245.41,
5729,0,ur.01122443760.13,
5730,1,ur.01103734222.35,2013.0
5731,0,ur.0705517122.44,
5732,0,ur.01364137632.68,
5733,0,ur.01362215505.00,
5734,0,ur.01112215735.29,
5735,0,ur.01103532043.24,
5736,0,ur.0705555227.02,
5737,0,ur.01322240555.31,
5738,0,ur.01313573033.45,
5739,0,ur.01364075224.45,
5740,0,ur.01322314370.62,
5741,0,ur.0770276510.13,
5742,0,ur.01111603670.20,
5743,0,ur.01125351775.47,
5744,1,ur.0710337377.75,2005.0
5745,0,ur.014406573203.91,
5746,0,ur.01314317327.27,
5747,0,ur.014747571635.10,
5748,1,ur.0713145365.99,2022.0
5749,4,ur.0720260271.74,2007.0
5750,9,ur.01103502031.20,2021.0
5751,0,ur.015200521417.83,
5752,0,ur.01106111471.01,
5753,8,ur.016474257017.70,2023.0
5754,0,ur.01120520114.09,
5755,4,ur.013620551417.54,2020.0
5756,1,ur.01121172646.82,2015.0
5757,0,ur.0774422313.24,
5758,8,ur.0674611765.15,2020.0
5759,2,ur.01134362461.98,1997.0
5760,1,ur.0674763417.91,2019.0
5761,7,ur.014760151064.56,2023.0
5762,6,ur.01012506634.74,2013.0
5763,11,ur.0720022504.02,2023.0
5764,1,ur.01322160364.94,2010.0
5765,0,ur.01134150763.54,
5766,6,ur.01314404546.15,2015.0
5767,3,ur.01121245703.91,2022.0
5768,0,ur.0713454141.59,
5769,0,ur.01122126436.15,
5770,4,ur.01127537474.77,2022.0
5771,8,ur.01113026351.29,2023.0
5772,3,ur.01112743532.63,2019.0
5773,13,ur.014515120077.14,2023.0
5774,39,ur.0774365577.56,2022.0
5775,4,ur.01104000003.11,2022.0
5776,12,ur.01362263454.17,2022.0
5777,4,ur.0704660362.51,2025.0
5778,12,ur.01132332604.70,2025.0
5779,10,ur.01134014315.28,2024.0
5780,13,ur.011230171477.00,2020.0
5781,4,ur.013222422607.47,2018.0
5782,2,ur.01105171247.76,2019.0
5783,50,ur.0713466430.47,2024.0
5784,15,ur.0704354313.04,2022.0
5785,0,ur.0704343766.01,
5786,0,ur.0676274016.83,
5787,0,ur.01131635212.19,
5788,4,ur.01112122137.56,2022.0
5789,8,ur.014557640772.31,2018.0
5790,0,ur.01113243415.98,
5791,0,ur.0716577624.89,
5792,1,ur.01120521532.18,2013.0
5793,0,ur.015245364701.02,
5794,0,ur.011275355441.08,
5795,2,ur.01125332271.38,2022.0
5796,0,ur.01364066413.40,
5797,0,ur.014336424125.57,
5798,0,ur.01134162530.68,
5799,3,ur.0705001625.31,2021.0
5800,0,ur.0704466334.91,
5801,0,ur.01111702236.74,
5802,0,ur.01127121106.50,
5803,0,ur.01132244362.46,
5804,0,ur.013076647073.24,
5805,0,ur.014766035523.05,
5806,0,ur.014765477147.08,
5807,0,ur.014264030557.03,
5808,0,ur.016614447067.05,
5809,0,ur.015176745743.44,
5810,0,ur.015177157475.43,
5811,0,ur.01310026103.29,
5812,0,ur.016620543073.47,
5813,1,ur.016617551300.20,2016.0
5814,0,ur.014327046214.72,
5815,0,ur.011343570524.54,
5816,0,ur.014566403134.98,
5817,0,ur.013166213472.13,
5818,0,ur.013143535373.46,
5819,0,ur.014316410174.44,
5820,0,ur.010120106774.08,
5821,0,ur.013226100474.21,
