,id,last_grant_year,total_grants
764,ur.01205012472.24,2009.0,1.0
765,ur.01056542504.81,2018.0,18.0
766,ur.01227371220.19,,
767,ur.0674303034.04,2023.0,5.0
768,ur.0713541727.99,,
769,ur.01351440247.41,2023.0,8.0
770,ur.0625017161.49,2020.0,2.0
771,ur.01045403061.13,,
772,ur.01060424730.07,2022.0,18.0
773,ur.010700526417.77,2022.0,16.0
774,ur.014417366562.02,2024.0,32.0
775,ur.01231735523.52,2022.0,4.0
776,ur.01143222103.28,2019.0,3.0
777,ur.0646101614.57,,
778,ur.0623730357.31,2018.0,7.0
779,ur.015226066562.99,,
780,ur.01252077430.47,2019.0,2.0
781,ur.015734107537.38,2023.0,17.0
782,ur.0767056320.07,2023.0,18.0
783,ur.0662552055.53,2009.0,1.0
784,ur.01152644406.14,2022.0,18.0
785,ur.01162661543.44,,
786,ur.0643231024.14,,
787,ur.01045664025.48,,
788,ur.0716350025.21,2022.0,10.0
789,ur.0706723243.24,,2.0
790,ur.01102656013.12,2021.0,13.0
791,ur.01254523225.05,,
792,ur.01053541723.88,,
793,ur.01271354173.03,2019.0,1.0
794,ur.01010625471.09,2021.0,1.0
795,ur.0611024513.01,2020.0,12.0
796,ur.01052511415.08,,
797,ur.01125230241.05,2012.0,2.0
798,ur.01121646425.11,2014.0,4.0
799,ur.0744701504.27,,
800,ur.01326713436.22,,
801,ur.0714772246.80,,
802,ur.01116142672.76,,
803,ur.01150314501.36,2020.0,12.0
804,ur.01262015413.80,,
805,ur.01366405346.70,,
806,ur.01012127445.47,2015.0,13.0
807,ur.01024046525.32,2022.0,2.0
808,ur.01233313645.38,2018.0,20.0
809,ur.01174077303.15,2020.0,7.0
810,ur.0703721454.58,,
811,ur.01244116054.28,,
812,ur.0605725430.68,2021.0,8.0
813,ur.01131202346.69,2011.0,1.0
814,ur.01141622516.63,2016.0,16.0
815,ur.01253431334.09,,
816,ur.0644200212.38,2001.0,1.0
817,ur.01042626236.40,2020.0,7.0
818,ur.01115252630.09,2023.0,26.0
819,ur.0614320530.12,2020.0,5.0
820,ur.01202171720.20,,
821,ur.01266240154.24,,
822,ur.01153114652.97,,
823,ur.0753516076.98,,
824,ur.01223143620.01,2019.0,20.0
825,ur.01365372436.07,2022.0,14.0
826,ur.01034477462.01,,
827,ur.0576462267.23,2023.0,2.0
828,ur.01350505305.51,1987.0,1.0
829,ur.015154651745.75,2021.0,1.0
830,ur.07454351775.50,,
831,ur.01032175075.90,,
832,ur.0724604220.48,2021.0,8.0
833,ur.013021764377.67,2019.0,2.0
834,ur.015003472057.84,2023.0,19.0
835,ur.01174445666.11,,
836,ur.01047153214.68,,
837,ur.01167370725.61,,
838,ur.0735442253.74,,
839,ur.01344044711.86,,
840,ur.014263416547.25,,
841,ur.01062062720.41,,
842,ur.0576715077.17,2021.0,3.0
843,ur.0627242227.81,2021.0,3.0
844,ur.01242343515.43,2014.0,2.0
845,ur.01371335603.13,2021.0,40.0
846,ur.01327771662.24,,
847,ur.01261551270.44,2015.0,6.0
848,ur.01123735617.08,2017.0,1.0
849,ur.0644273117.08,,
850,ur.01213427467.35,2024.0,5.0
851,ur.0770176043.19,,
852,ur.0731575762.14,2023.0,10.0
853,ur.0723573746.66,2014.0,3.0
854,ur.014535462057.28,2020.0,2.0
855,ur.07501246713.08,2021.0,7.0
856,ur.013573565040.44,,
857,ur.01157520047.65,2017.0,2.0
858,ur.01154107266.93,,1.0
859,ur.01013242524.10,2022.0,10.0
860,ur.01210332264.02,2023.0,8.0
861,ur.01320377661.56,2021.0,4.0
862,ur.01017630143.46,2021.0,2.0
863,ur.01311442026.24,2018.0,1.0
864,ur.01240102026.84,2016.0,4.0
865,ur.01153350506.35,2022.0,11.0
866,ur.0756472337.58,2022.0,2.0
867,ur.01252506567.27,,
868,ur.01366662541.49,,
869,ur.0700016243.96,2020.0,2.0
870,ur.0725717027.44,,
871,ur.01043032643.42,,
872,ur.01275207225.43,2023.0,25.0
873,ur.01256024605.99,2022.0,5.0
874,ur.01266050312.40,2022.0,8.0
875,ur.01252007755.31,2011.0,9.0
876,ur.01032414773.25,2021.0,10.0
877,ur.01060735374.04,,
878,ur.0632020004.57,,
879,ur.0756242177.53,2021.0,10.0
880,ur.01261350760.10,,
881,ur.0741227660.18,2018.0,4.0
882,ur.01324156052.66,2019.0,1.0
883,ur.01117141733.07,2022.0,12.0
884,ur.0627357425.48,2021.0,2.0
885,ur.011774026205.44,,
886,ur.01043534370.23,2020.0,6.0
887,ur.0702516400.32,2021.0,1.0
888,ur.0772174216.94,2024.0,4.0
889,ur.0756503705.63,2016.0,5.0
890,ur.012522367447.42,2021.0,18.0
891,ur.011662636102.53,,
892,ur.01225215545.96,,1.0
893,ur.01346440237.46,2016.0,5.0
894,ur.0626546173.38,2012.0,3.0
895,ur.01111134275.07,,
896,ur.01201274527.46,2023.0,35.0
897,ur.01356160251.42,2022.0,4.0
898,ur.01333376013.47,2022.0,3.0
899,ur.01142555627.74,,
900,ur.01201446563.23,2023.0,13.0
901,ur.01154504771.94,2023.0,8.0
902,ur.01152762650.19,2018.0,9.0
903,ur.01053600272.67,,
904,ur.0654613704.35,2023.0,13.0
905,ur.01157127535.80,2020.0,3.0
906,ur.01310272040.19,,
907,ur.011721260127.20,,
908,ur.011656250337.48,2022.0,6.0
909,ur.013076541047.38,2020.0,17.0
910,ur.0652122170.60,2020.0,24.0
911,ur.014145605433.35,,
912,ur.013236451273.90,,
913,ur.01110455304.93,2019.0,2.0
914,ur.014516365511.58,,
915,ur.013736114334.16,,
916,ur.014621251612.00,,
917,ur.01157300743.10,,
918,ur.01317535465.30,2015.0,2.0
919,ur.0622616751.57,,
920,ur.0675230535.53,,
921,ur.01307135342.00,,
922,ur.0642065034.62,2009.0,7.0
923,ur.01230420745.20,,
924,ur.01157115371.70,2020.0,2.0
925,ur.0754053040.54,,
926,ur.01001222635.46,,
927,ur.01233214547.67,,
928,ur.01065131343.00,,
929,ur.01365031571.41,2022.0,20.0
930,ur.01240411533.17,2022.0,34.0
931,ur.01231762344.84,,
932,ur.01110401434.52,2023.0,1.0
933,ur.01052575047.32,2014.0,1.0
934,ur.0741051242.21,,
935,ur.01244525742.36,,
936,ur.0640336226.50,,
937,ur.01133670254.21,,
938,ur.01156503670.77,,
939,ur.01016575200.05,,
940,ur.01270436403.77,2019.0,3.0
941,ur.01321260557.48,,
942,ur.01331017652.06,2020.0,7.0
943,ur.01256133462.00,,
944,ur.0705014626.49,,
945,ur.01111011364.01,,
946,ur.01105220501.02,,
947,ur.01221317203.72,2019.0,6.0
948,ur.01332277536.72,,
949,ur.01114110222.31,,
950,ur.01055436526.26,2017.0,4.0
951,ur.0622773500.08,2010.0,2.0
952,ur.0776020115.42,,
953,ur.0774556547.46,2023.0,8.0
954,ur.0765317757.74,2021.0,6.0
955,ur.01335735615.31,2022.0,24.0
956,ur.01303323410.18,2021.0,15.0
957,ur.01252166631.67,,2.0
958,ur.01363366051.74,2022.0,6.0
959,ur.016400724047.81,2019.0,2.0
960,ur.016635734517.58,,
961,ur.011235144537.09,,
962,ur.011314310445.23,2023.0,23.0
963,ur.0706552355.14,2018.0,4.0
964,ur.011266346001.77,,
965,ur.0773006021.08,,
966,ur.01202765725.39,,
967,ur.01123230031.53,,
968,ur.01225701021.53,2020.0,6.0
969,ur.016640743477.22,,
970,ur.01050464523.69,,
971,ur.0725506330.81,,
972,ur.0643612200.16,2021.0,10.0
973,ur.0773123264.12,,
974,ur.0576004401.37,,
975,ur.01223172767.21,2023.0,12.0
976,ur.0740630142.67,2023.0,15.0
977,ur.01026716422.64,,
978,ur.01050156101.19,,
979,ur.0645012345.46,,
980,ur.01344702027.36,2015.0,1.0
981,ur.0576014515.12,,
982,ur.01012741332.81,2023.0,32.0
983,ur.01260346064.17,,
984,ur.01311633216.84,2023.0,18.0
985,ur.01106045373.07,2021.0,18.0
986,ur.01062061716.85,2022.0,1.0
987,ur.01273656103.87,2024.0,40.0
988,ur.01302605253.35,2009.0,11.0
989,ur.0724060650.02,2020.0,8.0
990,ur.01053344661.28,,
991,ur.01252623376.51,,
992,ur.01251367575.51,,
993,ur.01302701164.27,,
994,ur.0651231672.44,,
995,ur.016255466273.32,,
996,ur.014234314077.46,,
997,ur.012272327615.00,2017.0,1.0
998,ur.0754607175.62,2022.0,1.0
999,ur.0703471217.83,,
1000,ur.01207662552.39,2021.0,1.0
1001,ur.0677740170.46,,
1002,ur.013750317677.22,2023.0,12.0
1003,ur.016120675237.33,2022.0,26.0
1004,ur.016425765167.70,2024.0,43.0
1005,ur.01142244720.21,,1.0
1006,ur.01353736426.26,2004.0,1.0
1007,ur.01275231622.04,,
1008,ur.01221137662.59,,
1009,ur.01055526562.63,2010.0,1.0
1010,ur.01324351512.85,,
1011,ur.01117365224.55,2020.0,11.0
1012,ur.0605554360.12,,
1013,ur.01014523170.42,,
1014,ur.016510631251.66,,
1015,ur.0701562305.05,,
1016,ur.014474476032.82,2018.0,7.0
1017,ur.01024271726.00,,
1018,ur.01320040525.76,,
1019,ur.010552231015.59,2021.0,5.0
1020,ur.0766204577.10,2023.0,6.0
1021,ur.014153032377.54,,
1022,ur.012111125617.43,2018.0,27.0
1023,ur.013055324062.39,2021.0,31.0
1024,ur.014613077322.17,2006.0,1.0
1025,ur.0705555777.86,2020.0,1.0
1026,ur.0624257534.57,,
1027,ur.01013123234.18,,
1028,ur.0746713051.76,2015.0,11.0
1029,ur.01162002733.02,2016.0,27.0
1030,ur.013245271566.32,,
1031,ur.015335007144.38,,
1032,ur.015074164734.85,,
1033,ur.010662623474.74,,
1034,ur.015244553354.01,,
1035,ur.0675661021.71,2018.0,16.0
1036,ur.01013762020.04,,
1037,ur.01131101310.00,,
1038,ur.0627120234.30,,
1039,ur.01006220174.19,2018.0,12.0
1040,ur.0625037406.18,,
1041,ur.01051653306.97,,
1042,ur.01170043567.09,2020.0,2.0
1043,ur.0711040157.07,2020.0,10.0
1044,ur.0725365057.92,,
1045,ur.01352131754.15,,
1046,ur.01120222461.92,2021.0,1.0
1047,ur.0610550316.44,,
1048,ur.0614562537.78,2022.0,6.0
1049,ur.0771167137.62,,
1050,ur.01345042647.09,,
1051,ur.01261134411.14,2022.0,6.0
1052,ur.0674446501.26,2010.0,1.0
1053,ur.01143002221.43,2003.0,2.0
1054,ur.01227356663.51,2023.0,9.0
1055,ur.01143153531.29,2019.0,3.0
1056,ur.01162426515.64,,
1057,ur.01212143207.47,,
1058,ur.01122752345.28,2023.0,4.0
1059,ur.01131203713.51,2011.0,5.0
1060,ur.01346343347.18,2015.0,2.0
1061,ur.01047735151.14,2020.0,15.0
1062,ur.01245261354.85,,
1063,ur.01371402504.72,,
1064,ur.015137622162.20,2023.0,21.0
1065,ur.07723105632.44,2021.0,23.0
1066,ur.01237647705.43,2023.0,4.0
1067,ur.0651630056.93,,
1068,ur.01107641141.91,2021.0,12.0
1069,ur.01314600431.28,,
1070,ur.01150455763.02,2024.0,61.0
1071,ur.01014266246.80,2022.0,2.0
1072,ur.01001142010.98,2019.0,60.0
1073,ur.0742515742.95,2014.0,2.0
1074,ur.0673132341.78,2019.0,22.0
1075,ur.0617715465.37,,
1076,ur.01216003450.05,,
1077,ur.01265335422.08,2025.0,11.0
1078,ur.01304105046.40,,
1079,ur.0666537042.95,,
1080,ur.0614534027.57,,
1081,ur.0753626413.90,,
1082,ur.01237034553.36,,
1083,ur.01310711766.91,2022.0,21.0
1084,ur.0632361714.92,2018.0,6.0
1085,ur.01015664064.91,2021.0,8.0
1086,ur.0765201673.95,,
1087,ur.0654520527.44,2023.0,15.0
1088,ur.0751153115.10,2013.0,2.0
1089,ur.0713502665.36,,
1090,ur.015644273325.22,,
1091,ur.013215632737.47,,
1092,ur.0627174700.14,,
1093,ur.01260666165.62,2020.0,14.0
1094,ur.01120503505.13,2022.0,1.0
1095,ur.01016015762.15,,
1096,ur.01224466535.24,,
1097,ur.0576403041.49,,
1098,ur.0666622255.10,,
1099,ur.014136527173.60,2021.0,2.0
1100,ur.011371172213.23,,
1101,ur.0766456272.40,,
1102,ur.01040133416.00,,
1103,ur.016527477131.96,,
1104,ur.015760641477.63,2023.0,33.0
1105,ur.0701735713.78,,
1106,ur.013374310473.84,,
1107,ur.013514452167.37,,
1108,ur.015164421034.20,,
1109,ur.012700642422.76,2020.0,19.0
1110,ur.011067034554.31,,
1111,ur.010124473420.85,,
1112,ur.0707074403.00,,
1113,ur.01365355367.75,,
1114,ur.01223413305.46,,
1115,ur.01357732473.14,2021.0,7.0
1116,ur.0667714372.65,2017.0,14.0
1117,ur.015232163704.43,,
1118,ur.015152273347.58,,
1119,ur.01144154402.37,,
1120,ur.01144350430.42,2020.0,18.0
1121,ur.0743777762.57,2014.0,1.0
1122,ur.01316374236.04,2019.0,2.0
1123,ur.01014533070.43,,
1124,ur.0604140657.40,2020.0,11.0
1125,ur.01047676202.27,,
1126,ur.0703617162.46,2019.0,7.0
1127,ur.01124170231.68,2012.0,1.0
1128,ur.01342010713.30,2023.0,23.0
1129,ur.01042672613.79,2015.0,3.0
1130,ur.01004044406.57,,
1131,ur.01116031033.57,2022.0,18.0
1132,ur.01111003020.79,2023.0,11.0
1133,ur.011574434444.03,2019.0,15.0
1134,ur.01172436353.40,2011.0,2.0
1135,ur.0631341604.65,,
1136,ur.0756516237.66,2017.0,2.0
1137,ur.0657520317.44,2022.0,9.0
1138,ur.01367373757.60,,
1139,ur.0735537003.44,,
1140,ur.01051442443.27,,
1141,ur.01356675577.09,2022.0,24.0
1142,ur.01051563225.52,2023.0,7.0
1143,ur.01046714337.75,2022.0,6.0
1144,ur.0722271511.73,2016.0,1.0
1145,ur.01057410143.10,2021.0,7.0
1146,ur.0640611600.21,,
1147,ur.01316532574.84,,
1148,ur.01220674672.05,,
1149,ur.0650331460.96,,
1150,ur.0755410770.71,,
1151,ur.01052227461.41,,
1152,ur.01225067535.64,2022.0,1.0
1153,ur.01257450756.48,2023.0,8.0
1154,ur.0766454475.58,,
1155,ur.0612231705.45,2021.0,5.0
1156,ur.01003403663.56,,
1157,ur.01232662277.25,2023.0,5.0
1158,ur.0607052757.43,,
1159,ur.01141563067.35,,
1160,ur.0600467423.15,2020.0,9.0
1161,ur.01256544557.44,,
1162,ur.0650030263.00,2023.0,8.0
1163,ur.0653346601.16,2022.0,3.0
1164,ur.0772014043.26,2018.0,2.0
1165,ur.01232637105.21,,
1166,ur.0636003765.97,2019.0,7.0
1167,ur.0713161777.42,,
1168,ur.01034450336.26,2021.0,6.0
1169,ur.010236770127.36,2014.0,6.0
1170,ur.0751271413.44,,
1171,ur.0764502061.49,2020.0,10.0
1172,ur.0744073202.56,2022.0,3.0
1173,ur.01174441124.34,2021.0,5.0
1174,ur.01205237176.83,,
1175,ur.012404741132.65,2024.0,4.0
1176,ur.01060742025.61,,
1177,ur.0734152634.26,,
1178,ur.0730612261.78,,
1179,ur.0664341505.44,2020.0,2.0
1180,ur.0654017457.62,2021.0,18.0
1181,ur.0652601606.92,,
1182,ur.01333170660.04,,
1183,ur.01270537012.68,2021.0,41.0
1184,ur.01014657100.55,2023.0,8.0
1185,ur.01204667562.29,2019.0,7.0
1186,ur.01231127227.78,2015.0,7.0
1187,ur.0711761543.83,2021.0,7.0
1188,ur.013436612575.23,,
1189,ur.0705321751.57,2017.0,1.0
1190,ur.01017523331.47,,
1191,ur.01316140701.98,2013.0,4.0
1192,ur.01351436610.29,2021.0,8.0
1193,ur.01036635453.10,2015.0,5.0
1194,ur.013716550164.32,2017.0,3.0
1195,ur.014513351602.44,2021.0,68.0
1196,ur.012051344242.24,2021.0,12.0
1197,ur.01044411633.86,2018.0,4.0
1198,ur.01167222333.00,,
1199,ur.011234570267.86,2023.0,2.0
1200,ur.01127227106.35,2024.0,7.0
1201,ur.01147125147.00,2020.0,2.0
1202,ur.01062064215.05,,
1203,ur.01273166362.42,2021.0,17.0
1204,ur.01061362614.78,,
1205,ur.0716052134.68,,
1206,ur.01101231156.98,,
1207,ur.01134534742.17,2020.0,10.0
1208,ur.0641771506.05,2018.0,2.0
1209,ur.01165005332.24,,1.0
1210,ur.0711736024.03,,
1211,ur.01125660172.64,,
1212,ur.01166400742.14,,
1213,ur.0641723216.23,2014.0,1.0
1214,ur.01263651523.67,,
1215,ur.0705203523.35,2019.0,7.0
1216,ur.01242610445.51,,
1217,ur.01102423657.32,2023.0,1.0
1218,ur.01026314751.08,2019.0,29.0
1219,ur.016236551505.91,,
1220,ur.0673767473.46,2013.0,1.0
1221,ur.0737527073.07,,
1222,ur.01145046337.51,,
1223,ur.01102477220.69,,
1224,ur.015021141207.52,,
1225,ur.011474751437.40,2021.0,4.0
1226,ur.013616235007.97,,
1227,ur.015017504307.41,,
1228,ur.014407564701.02,,
1229,ur.01275121730.95,,
1230,ur.01057061624.91,,
1231,ur.01112203705.46,,
1232,ur.0656076721.08,,
1233,ur.01324001467.24,,
1234,ur.013235773157.23,,
1235,ur.016126045277.65,,
1236,ur.0710511305.14,,
1237,ur.01103333651.85,,
1238,ur.0662115667.70,,
1239,ur.013750716273.32,,
1240,ur.015273775075.06,,
1241,ur.0737441263.00,,
1242,ur.01203517777.32,2013.0,1.0
1243,ur.0735052606.69,,
1244,ur.01077003532.07,,
1245,ur.01277357122.18,2012.0,1.0
1246,ur.01342212613.32,,
1247,ur.015250616321.65,,
1248,ur.01312070256.72,,
1249,ur.0600645042.33,2015.0,1.0
1250,ur.0661002772.35,,
1251,ur.01204004306.08,2024.0,21.0
1252,ur.011702707617.34,2023.0,34.0
1253,ur.013254715244.15,,
1254,ur.011253462352.60,2019.0,9.0
1255,ur.013613504614.43,,
1256,ur.013736533317.88,2014.0,2.0
1257,ur.0736236547.77,2020.0,1.0
1258,ur.01310074505.24,2017.0,1.0
1259,ur.01315022465.05,,
1260,ur.0644164001.28,,
1261,ur.01056713204.62,2022.0,10.0
1262,ur.0675760002.16,,
1263,ur.01044765053.88,,
1264,ur.015430464754.75,2019.0,2.0
1265,ur.01133200305.78,,
1266,ur.01055157341.94,,
1267,ur.01310524642.51,2018.0,1.0
1268,ur.01022325550.35,,
1269,ur.01270660655.11,,
1270,ur.0637627064.16,,
1271,ur.01057211174.02,2020.0,4.0
1272,ur.015157746657.06,2021.0,7.0
1273,ur.01146630513.79,2020.0,12.0
1274,ur.01273277721.53,2019.0,14.0
1275,ur.01147462361.22,,
1276,ur.01324733666.01,2023.0,3.0
1277,ur.0722746015.36,,
1278,ur.01171555551.42,,
1279,ur.0667523624.59,,
1280,ur.011021022757.77,2018.0,8.0
1281,ur.0615720251.26,,
1282,ur.0733662425.46,2013.0,2.0
1283,ur.0720011241.92,2017.0,1.0
1284,ur.01106076067.12,2016.0,4.0
1285,ur.01171021617.61,2015.0,4.0
1286,ur.010567612237.43,,
1287,ur.011454736337.62,2023.0,11.0
1288,ur.01072615434.97,,
1289,ur.01307543636.91,2019.0,2.0
1290,ur.014635271363.05,2015.0,1.0
1291,ur.07377511021.58,2019.0,3.0
1292,ur.010215434735.69,,
1293,ur.01325102760.88,,
1294,ur.01061662006.21,,
1295,ur.01002127701.99,,
1296,ur.01171042573.08,,
1297,ur.01146704167.88,,
1298,ur.012141210347.48,,
1299,ur.014421303337.06,,
1300,ur.0663501723.06,,
1301,ur.01276760410.78,2022.0,9.0
1302,ur.013145460777.47,2019.0,6.0
1303,ur.07605467557.07,2022.0,22.0
1304,ur.01303036367.96,2023.0,19.0
1305,ur.011704055444.62,2022.0,10.0
1306,ur.01137437066.93,2025.0,9.0
1307,ur.013242434654.29,,
1308,ur.013713722424.02,,
1309,ur.010510246042.74,,
1310,ur.011437106552.31,2023.0,19.0
1311,ur.012623463424.35,,
1312,ur.011251153047.07,,
1313,ur.07361346227.16,,
1314,ur.012321527011.79,,
1315,ur.01301060057.09,,
1316,ur.01076345523.01,,
1317,ur.01167167075.12,2022.0,14.0
1318,ur.0720236373.88,2009.0,1.0
1319,ur.01271550423.51,,
1320,ur.01307554501.51,,
1321,ur.0733254420.37,2014.0,6.0
1322,ur.01053441440.08,,
1323,ur.01246560761.26,,
1324,ur.01057234761.61,,
1325,ur.01274573677.76,2012.0,1.0
1326,ur.0662165614.96,2022.0,1.0
1327,ur.01313422073.62,2020.0,12.0
1328,ur.0672413377.33,2017.0,7.0
1329,ur.0762606447.24,2023.0,5.0
1330,ur.0657430004.25,,
1331,ur.0617327523.63,,
1332,ur.0713242545.61,,
1333,ur.01121717240.35,,
1334,ur.01170234356.31,2023.0,16.0
1335,ur.0741205072.53,2013.0,1.0
1336,ur.0660334032.05,2021.0,12.0
1337,ur.01172110650.60,,
1338,ur.0666305415.44,,
1339,ur.01315013031.54,2017.0,8.0
1340,ur.01146370076.54,,
1341,ur.01313435744.39,2015.0,6.0
1342,ur.01150657274.00,,
1343,ur.01273616514.72,,
1344,ur.01167715306.61,,
1345,ur.0712112407.42,2022.0,55.0
1346,ur.01046403613.66,2008.0,1.0
1347,ur.01167052663.17,,
1348,ur.01323166567.42,,
1349,ur.0722454465.17,,
1350,ur.01263257011.11,,
1351,ur.0701673051.32,,
1352,ur.01262341717.29,2011.0,1.0
1353,ur.01056024276.68,2015.0,1.0
1354,ur.01327052144.27,,
1355,ur.01277630113.09,2010.0,5.0
1356,ur.01303043745.23,2020.0,15.0
1357,ur.01130034234.44,2014.0,4.0
1358,ur.01135477613.94,2012.0,4.0
1359,ur.0620134357.25,2020.0,10.0
1360,ur.0716314425.00,2017.0,13.0
1361,ur.01122034607.14,2017.0,2.0
1362,ur.0707600450.26,2020.0,2.0
1363,ur.01121727454.81,2020.0,2.0
1364,ur.01125045013.44,2015.0,2.0
1365,ur.01175337341.49,,
1366,ur.013702271565.04,,
1367,ur.0663624033.23,2023.0,33.0
1368,ur.013053214134.99,,
1369,ur.01057336674.48,2025.0,20.0
1370,ur.01146351622.95,2014.0,1.0
1371,ur.014422701002.75,,
1372,ur.01021200171.47,,
1373,ur.01315216030.42,,
1374,ur.07402767154.17,,
1375,ur.01262151126.68,2017.0,3.0
1376,ur.07620764017.88,2019.0,10.0
1377,ur.014434447632.94,2023.0,19.0
1378,ur.01277444604.25,2021.0,3.0
1379,ur.01123440557.70,,
1380,ur.015122554672.30,2021.0,23.0
1381,ur.01310534155.68,2021.0,8.0
1382,ur.010533666042.43,2019.0,13.0
1383,ur.0763255745.69,2023.0,11.0
1384,ur.01054761113.04,2023.0,6.0
1385,ur.012414130661.85,2018.0,2.0
1386,ur.0661440166.43,,
1387,ur.01331505626.25,2019.0,8.0
1388,ur.012740030027.82,2022.0,25.0
1389,ur.0661002473.05,2017.0,4.0
1390,ur.01053324561.81,,
1391,ur.01114645561.56,2018.0,1.0
1392,ur.01303225774.57,,
1393,ur.01273312042.13,,
1394,ur.01020563346.81,,
1395,ur.01003631625.21,2018.0,16.0
1396,ur.0710022314.09,2018.0,3.0
1397,ur.01146115736.52,,
1398,ur.01324556467.85,,
1399,ur.010621045547.38,2014.0,4.0
1400,ur.01264721100.06,,
1401,ur.01126756061.95,,
1402,ur.01167035545.46,,
1403,ur.0666157662.69,,
1404,ur.01301170022.37,,
1405,ur.011034770573.50,,
1406,ur.013775616203.68,,
1407,ur.011112051633.87,,
1408,ur.01167335015.33,2021.0,1.0
1409,ur.01136433204.34,2018.0,5.0
1410,ur.0662003027.19,2021.0,13.0
1411,ur.0705277551.37,,
1412,ur.010563327577.08,2023.0,2.0
1413,ur.011416654217.41,,
1414,ur.015042057437.96,2022.0,6.0
1415,ur.01324772327.82,2018.0,8.0
1416,ur.0711217256.79,,
1417,ur.011271050047.43,2020.0,12.0
1418,ur.015464765577.49,2022.0,8.0
1419,ur.013742301737.14,2024.0,21.0
1420,ur.015457120245.13,,
1421,ur.010534312715.56,,
1422,ur.01314503456.82,2008.0,1.0
1423,ur.01305317014.22,2023.0,7.0
1424,ur.01114216640.24,2018.0,2.0
1425,ur.0670174435.52,2017.0,2.0
1426,ur.0621715401.23,2018.0,2.0
1427,ur.01306731421.51,,
1428,ur.011213327541.41,,
1429,ur.01261312554.90,,
1430,ur.01100150026.40,,
1431,ur.01054233346.80,,
1432,ur.01270740053.05,2024.0,9.0
1433,ur.015202745317.68,1998.0,3.0
1434,ur.011316564622.69,,
1435,ur.01310537306.02,,
1436,ur.0717207646.45,2023.0,3.0
1437,ur.01246530370.86,2020.0,7.0
1438,ur.0710017321.67,,
1439,ur.015073334742.14,2010.0,1.0
1440,ur.016125655002.34,2020.0,2.0
1441,ur.012477025162.02,2021.0,13.0
1442,ur.013241233644.08,,
1443,ur.011704424024.13,2019.0,1.0
1444,ur.010606072754.28,,
1445,ur.014026035201.75,,
1446,ur.014037605340.24,,
1447,ur.01305501175.34,,
1448,ur.0717714277.79,,
1449,ur.0673516016.79,,
1450,ur.0720770062.95,,
1451,ur.01134367124.36,2018.0,13.0
1452,ur.0640107274.22,2009.0,1.0
1453,ur.0664233776.78,,
1454,ur.01305741055.69,,
1455,ur.0774534601.25,,
1456,ur.01327036113.15,2020.0,9.0
1457,ur.0662647227.00,2006.0,1.0
1458,ur.0737763537.61,2020.0,4.0
1459,ur.0670067053.30,2018.0,2.0
1460,ur.01101150023.15,,
1461,ur.0662000045.72,2019.0,1.0
1462,ur.01077503571.69,,
1463,ur.0715761327.59,,
1464,ur.01061732671.19,,
1465,ur.01121416431.86,2023.0,5.0
1466,ur.01276504117.51,,
1467,ur.0713571531.37,,
1468,ur.01272105377.73,,
1469,ur.01111450457.86,2014.0,15.0
1470,ur.01053704703.20,2022.0,2.0
1471,ur.01172310007.29,2012.0,1.0
1472,ur.01275753723.09,2021.0,22.0
1473,ur.01125315303.25,,
1474,ur.0630111303.57,2023.0,11.0
1475,ur.016055111042.56,2015.0,14.0
1476,ur.01100150606.41,2019.0,2.0
1477,ur.01177146154.31,,
1478,ur.0741057411.45,2022.0,11.0
1479,ur.0722127220.39,,
1480,ur.01303123537.21,2018.0,1.0
1481,ur.01300102046.39,2020.0,2.0
1482,ur.01165114725.47,,
1483,ur.014447333557.23,2023.0,12.0
1484,ur.0667732336.07,2015.0,1.0
1485,ur.01054252646.41,2021.0,9.0
1486,ur.01306451660.30,,
1487,ur.01313030250.72,2016.0,21.0
1488,ur.0637376200.03,,
1489,ur.0643162420.10,,
1490,ur.0706115602.32,2019.0,36.0
1491,ur.0715742213.59,2021.0,11.0
1492,ur.01173243361.71,2020.0,1.0
1493,ur.01361622203.97,2016.0,7.0
1494,ur.0700325643.61,2020.0,1.0
1495,ur.0644450260.31,,
1496,ur.0701172750.01,,
1497,ur.01177135760.51,,
1498,ur.0677736440.29,,
1499,ur.0722562524.91,2013.0,1.0
1500,ur.01145131436.05,,
1501,ur.01061241324.22,,
1502,ur.01144544713.92,,
1503,ur.011321072557.37,2020.0,4.0
1504,ur.0721466166.72,,
1505,ur.0640641606.23,,
1506,ur.0674406655.71,,
1507,ur.01301037165.21,2018.0,3.0
1508,ur.0600700627.88,,
1509,ur.011257777533.30,,
1510,ur.07367250645.15,,
1511,ur.014010602277.02,,
1512,ur.011014030217.04,,
1513,ur.013233376517.36,2023.0,14.0
1514,ur.010513740717.40,2001.0,1.0
1515,ur.01300772372.22,,
1516,ur.01125144575.79,2021.0,1.0
1517,ur.011474147477.21,,
1518,ur.011652166240.87,,
1519,ur.01263677437.18,2021.0,8.0
1520,ur.0673761357.84,2022.0,31.0
1521,ur.01133076023.28,,
1522,ur.0711722303.19,,
1523,ur.01100441626.59,,
1524,ur.01121424135.76,2021.0,1.0
1525,ur.0601174132.78,,
1526,ur.01371503712.70,,
1527,ur.0637276604.74,,
1528,ur.01113764044.72,,
1529,ur.01120167305.19,,
1530,ur.01216703022.43,2021.0,6.0
1531,ur.015355376204.17,,
1532,ur.07636110304.21,,
