,affiliations,corresponding,current_organization_id,first_name,is_bogus,last_name,orcid,researcher_id,pub_id
8006,"[{'id': 'grid.48336.3a', 'name': 'National Cancer Institute', 'city': 'Rockville', 'city_id': 4367175, 'country': 'United States', 'country_code': 'US', 'state': 'Maryland', 'state_code': 'US-MD'}, {'id': 'grid.418021.e', 'name': 'Frederick National Laboratory for Cancer Research', 'city': 'Frederick', 'city_id': 4355585, 'country': 'United States', 'country_code': 'US', 'state': 'Maryland', 'state_code': 'US-MD'}]",,grid.48336.3a,Meredith,,Yeager,,ur.0776155425.71,pub.1110346437
8007,"[{'id': 'grid.48336.3a', 'name': 'National Cancer Institute', 'city': 'Rockville', 'city_id': 4367175, 'country': 'United States', 'country_code': 'US', 'state': 'Maryland', 'state_code': 'US-MD'}]",True,grid.48336.3a,Stephen J.,,Chanock,,ur.010403073577.20,pub.1110346437
8008,"[{'id': 'grid.6572.6', 'name': 'University of Birmingham', 'city': 'Birmingham', 'city_id': 2655603, 'country': 'United Kingdom', 'country_code': 'GB', 'state': None, 'state_code': None}]",,grid.6572.6,Salam A.,,Assi,,ur.01320777146.51,pub.1109822440
8009,"[{'id': 'grid.6572.6', 'name': 'University of Birmingham', 'city': 'Birmingham', 'city_id': 2655603, 'country': 'United Kingdom', 'country_code': 'GB', 'state': None, 'state_code': None}]",,grid.6572.6,Maria Rosaria,,Imperato,,ur.01235021464.17,pub.1109822440
8010,"[{'id': 'grid.6572.6', 'name': 'University of Birmingham', 'city': 'Birmingham', 'city_id': 2655603, 'country': 'United Kingdom', 'country_code': 'GB', 'state': None, 'state_code': None}]",,grid.6572.6,Daniel J. L.,,Coleman,,ur.014616202732.85,pub.1109822440
8011,"[{'id': 'grid.6572.6', 'name': 'University of Birmingham', 'city': 'Birmingham', 'city_id': 2655603, 'country': 'United Kingdom', 'country_code': 'GB', 'state': None, 'state_code': None}]",,grid.6572.6,Anna,,Pickin,,ur.0602116370.20,pub.1109822440
8012,"[{'id': 'grid.6572.6', 'name': 'University of Birmingham', 'city': 'Birmingham', 'city_id': 2655603, 'country': 'United Kingdom', 'country_code': 'GB', 'state': None, 'state_code': None}]",,grid.6572.6,Sandeep,,Potluri,,ur.016034231063.47,pub.1109822440
8013,"[{'id': 'grid.6572.6', 'name': 'University of Birmingham', 'city': 'Birmingham', 'city_id': 2655603, 'country': 'United Kingdom', 'country_code': 'GB', 'state': None, 'state_code': None}]",,grid.6572.6,Anetta,,Ptasinska,,ur.01111637556.13,pub.1109822440
8014,"[{'id': 'grid.6572.6', 'name': 'University of Birmingham', 'city': 'Birmingham', 'city_id': 2655603, 'country': 'United Kingdom', 'country_code': 'GB', 'state': None, 'state_code': None}]",,grid.6572.6,Paulynn Suyin,,Chin,,ur.015016763673.40,pub.1109822440
8016,"[{'id': 'grid.6572.6', 'name': 'University of Birmingham', 'city': 'Birmingham', 'city_id': 2655603, 'country': 'United Kingdom', 'country_code': 'GB', 'state': None, 'state_code': None}]",,grid.429509.3,Pierre,,Cauchy,['0000-0002-0659-0799'],ur.0657067606.28,pub.1109822440
8017,"[{'id': 'grid.9909.9', 'name': 'University of Leeds', 'city': 'Leeds', 'city_id': 2644688, 'country': 'United Kingdom', 'country_code': 'GB', 'state': None, 'state_code': None}]",,grid.9909.9,Sally R.,,James,,ur.01121317344.24,pub.1109822440
8018,"[{'id': 'grid.6572.6', 'name': 'University of Birmingham', 'city': 'Birmingham', 'city_id': 2655603, 'country': 'United Kingdom', 'country_code': 'GB', 'state': None, 'state_code': None}]",,grid.6572.6,Joaquin,,Zacarias-Cabeza,['0000-0002-0919-7044'],ur.01163144675.18,pub.1109822440
8019,"[{'id': 'grid.6572.6', 'name': 'University of Birmingham', 'city': 'Birmingham', 'city_id': 2655603, 'country': 'United Kingdom', 'country_code': 'GB', 'state': None, 'state_code': None}]",,grid.6572.6,L. Niall,,Gilding,['0000-0002-3540-0712'],ur.0606372643.04,pub.1109822440
8020,"[{'id': 'grid.6572.6', 'name': 'University of Birmingham', 'city': 'Birmingham', 'city_id': 2655603, 'country': 'United Kingdom', 'country_code': 'GB', 'state': None, 'state_code': None}]",,grid.6572.6,Andrew,,Beggs,['0000-0003-0784-2967'],ur.01053215324.80,pub.1109822440
8021,"[{'id': 'grid.498025.2', 'name': 'Birmingham Women’s and Children’s NHS Foundation Trust', 'city': 'Birmingham', 'city_id': 2655603, 'country': 'United Kingdom', 'country_code': 'GB', 'state': None, 'state_code': None}]",,grid.498025.2,Sam,,Clokie,,ur.012561424423.98,pub.1109822440
8022,"[{'id': 'grid.6572.6', 'name': 'University of Birmingham', 'city': 'Birmingham', 'city_id': 2655603, 'country': 'United Kingdom', 'country_code': 'GB', 'state': None, 'state_code': None}]",,grid.6572.6,Justin C.,,Loke,,ur.0742631110.38,pub.1109822440
8025,"[{'id': 'grid.5645.2', 'name': 'Erasmus University Medical Center', 'city': 'Rotterdam', 'city_id': 2747891, 'country': 'Netherlands', 'country_code': 'NL', 'state': None, 'state_code': None}]",,grid.5645.2,Ruud,,Delwel,,ur.01241777106.52,pub.1109822440
8026,"[{'id': 'grid.443984.6', 'name': ""St James's University Hospital"", 'city': 'Leeds', 'city_id': 2644688, 'country': 'United Kingdom', 'country_code': 'GB', 'state': None, 'state_code': None}]",,grid.443984.6,Stephen J.,,Richards,['0000-0002-8421-5353'],ur.012274355602.76,pub.1109822440
8027,"[{'id': 'grid.6572.6', 'name': 'University of Birmingham', 'city': 'Birmingham', 'city_id': 2655603, 'country': 'United Kingdom', 'country_code': 'GB', 'state': None, 'state_code': None}, {'id': 'grid.415490.d', 'name': 'Queen Elizabeth Hospital Birmingham', 'city': 'Birmingham', 'city_id': 2655603, 'country': 'United Kingdom', 'country_code': 'GB', 'state': None, 'state_code': None}]",,grid.6572.6,Manoj,,Raghavan,['0000-0002-5464-2602'],ur.0737610717.26,pub.1109822440
8028,"[{'id': 'grid.498025.2', 'name': 'Birmingham Women’s and Children’s NHS Foundation Trust', 'city': 'Birmingham', 'city_id': 2655603, 'country': 'United Kingdom', 'country_code': 'GB', 'state': None, 'state_code': None}]",,grid.498025.2,Michael J.,,Griffiths,,ur.07406041552.61,pub.1109822440
8029,"[{'id': 'grid.1006.7', 'name': 'Newcastle University', 'city': 'Newcastle upon Tyne', 'city_id': 2641673, 'country': 'United Kingdom', 'country_code': 'GB', 'state': None, 'state_code': None}, {'name': 'Princess Maxima Centrum for Pediatric Oncology, Utrecht, The Netherlands'}]",,grid.1006.7,Olaf,,Heidenreich,['0000-0001-5404-6483'],ur.0630306320.16,pub.1109822440
8030,"[{'id': 'grid.6572.6', 'name': 'University of Birmingham', 'city': 'Birmingham', 'city_id': 2655603, 'country': 'United Kingdom', 'country_code': 'GB', 'state': None, 'state_code': None}]",True,grid.6572.6,Peter N.,,Cockerill,['0000-0002-4410-8174'],ur.0755023756.31,pub.1109822440
8031,"[{'id': 'grid.6572.6', 'name': 'University of Birmingham', 'city': 'Birmingham', 'city_id': 2655603, 'country': 'United Kingdom', 'country_code': 'GB', 'state': None, 'state_code': None}]",True,grid.6572.6,Constanze,,Bonifer,['0000-0002-4267-0825'],ur.0757737046.63,pub.1109822440
8032,"[{'id': 'grid.7836.a', 'name': 'University of Cape Town', 'city': 'Rondebosch', 'city_id': 7302802, 'country': 'South Africa', 'country_code': 'ZA', 'state': None, 'state_code': None}, {'id': 'grid.7327.1', 'name': 'Council for Scientific and Industrial Research', 'city': 'Pretoria', 'city_id': 964137, 'country': 'South Africa', 'country_code': 'ZA', 'state': None, 'state_code': None}]",,grid.7836.a,Stephanie,,Fanucchi,,ur.0757353774.68,pub.1110346436
8033,"[{'id': 'grid.7836.a', 'name': 'University of Cape Town', 'city': 'Rondebosch', 'city_id': 7302802, 'country': 'South Africa', 'country_code': 'ZA', 'state': None, 'state_code': None}, {'id': 'grid.7327.1', 'name': 'Council for Scientific and Industrial Research', 'city': 'Pretoria', 'city_id': 964137, 'country': 'South Africa', 'country_code': 'ZA', 'state': None, 'state_code': None}]",,grid.7836.a,Ezio T.,,Fok,,ur.013250522377.39,pub.1110346436
8034,"[{'id': 'grid.7836.a', 'name': 'University of Cape Town', 'city': 'Rondebosch', 'city_id': 7302802, 'country': 'South Africa', 'country_code': 'ZA', 'state': None, 'state_code': None}, {'id': 'grid.5390.f', 'name': 'University of Udine', 'city': 'Udine', 'city_id': 3165072, 'country': 'Italy', 'country_code': 'IT', 'state': None, 'state_code': None}]",,grid.5390.f,Emiliano,,Dalla,['0000-0002-4687-6011'],ur.01243516464.01,pub.1110346436
8035,"[{'id': 'grid.7836.a', 'name': 'University of Cape Town', 'city': 'Rondebosch', 'city_id': 7302802, 'country': 'South Africa', 'country_code': 'ZA', 'state': None, 'state_code': None}, {'name': 'RIKEN Center for Integrative Medical Sciences, Yokohama, Japan'}]",,grid.7836.a,Youtaro,,Shibayama,,ur.01025467174.16,pub.1110346436
8036,"[{'id': 'grid.5253.1', 'name': 'University Hospital Heidelberg', 'city': 'Heidelberg', 'city_id': 2907911, 'country': 'Germany', 'country_code': 'DE', 'state': None, 'state_code': None}, {'id': 'grid.452463.2', 'name': 'German Center for Infection Research', 'city': 'Braunschweig', 'city_id': 2945024, 'country': 'Germany', 'country_code': 'DE', 'state': None, 'state_code': None}]",,grid.5253.1,Kathleen,,Börner,,ur.0633513115.36,pub.1110346436
8037,"[{'id': 'grid.168010.e', 'name': 'Stanford University', 'city': 'Stanford', 'city_id': 5398563, 'country': 'United States', 'country_code': 'US', 'state': 'California', 'state_code': 'US-CA'}]",,grid.168010.e,Erin Y.,,Chang,,ur.010116606723.20,pub.1110346436
8038,"[{'id': 'grid.7327.1', 'name': 'Council for Scientific and Industrial Research', 'city': 'Pretoria', 'city_id': 964137, 'country': 'South Africa', 'country_code': 'ZA', 'state': None, 'state_code': None}]",,grid.7327.1,Stoyan,,Stoychev,['0000-0001-7504-4313'],ur.01016004730.95,pub.1110346436
8039,"[{'id': 'grid.116068.8', 'name': 'Massachusetts Institute of Technology', 'city': 'Cambridge', 'city_id': 4931972, 'country': 'United States', 'country_code': 'US', 'state': 'Massachusetts', 'state_code': 'US-MA'}]",,grid.116068.8,Maxim,,Imakaev,['0000-0002-5320-2728'],ur.01214273405.61,pub.1110346436
8040,"[{'id': 'grid.5253.1', 'name': 'University Hospital Heidelberg', 'city': 'Heidelberg', 'city_id': 2907911, 'country': 'Germany', 'country_code': 'DE', 'state': None, 'state_code': None}, {'id': 'grid.452463.2', 'name': 'German Center for Infection Research', 'city': 'Braunschweig', 'city_id': 2945024, 'country': 'Germany', 'country_code': 'DE', 'state': None, 'state_code': None}, {'name': 'Cluster of Excellence CellNetworks, Heidelberg, Germany'}]",,grid.5253.1,Dirk,,Grimm,,ur.01270621631.76,pub.1110346436
8041,"[{'id': 'grid.168010.e', 'name': 'Stanford University', 'city': 'Stanford', 'city_id': 5398563, 'country': 'United States', 'country_code': 'US', 'state': 'California', 'state_code': 'US-CA'}]",,grid.168010.e,Kevin C.,,Wang,,ur.010467463777.49,pub.1110346436
8042,"[{'id': 'grid.35155.37', 'name': 'Huazhong Agricultural University', 'city': 'Wuhan', 'city_id': 1791247, 'country': 'China', 'country_code': 'CN', 'state': None, 'state_code': None}]",,grid.35155.37,Guoliang,,Li,['0000-0003-1601-6640'],ur.01167222333.00,pub.1110346436
8043,"[{'id': 'grid.4280.e', 'name': 'National University of Singapore', 'city': 'Singapore', 'city_id': 1880252, 'country': 'Singapore', 'country_code': 'SG', 'state': None, 'state_code': None}, {'id': 'grid.418377.e', 'name': 'Genome Institute of Singapore', 'city': 'Singapore', 'city_id': 1880252, 'country': 'Singapore', 'country_code': 'SG', 'state': None, 'state_code': None}]",,grid.4280.e,Wing-Kin,,Sung,,ur.0615225075.85,pub.1110346436
8044,"[{'id': 'grid.7836.a', 'name': 'University of Cape Town', 'city': 'Rondebosch', 'city_id': 7302802, 'country': 'South Africa', 'country_code': 'ZA', 'state': None, 'state_code': None}, {'id': 'grid.9983.b', 'name': 'University of Lisbon', 'city': 'Lisbon', 'city_id': 2267057, 'country': 'Portugal', 'country_code': 'PT', 'state': None, 'state_code': None}]",True,grid.7836.a,Musa M.,,Mhlanga,,ur.01210030774.26,pub.1110346436
8045,"[{'id': 'grid.10306.34', 'name': 'Wellcome Sanger Institute', 'city': 'Cambridge', 'city_id': 2653941, 'country': 'United Kingdom', 'country_code': 'GB', 'state': None, 'state_code': None}]",True,,,,International Helminth Genomes Consortium,,ur.07371043620.25,pub.1107912955
8046,"[{'id': 'grid.414123.1', 'name': ""Lucile Packard Children's Hospital"", 'city': 'Palo Alto', 'city_id': 5380748, 'country': 'United States', 'country_code': 'US', 'state': 'California', 'state_code': 'US-CA'}, {'name': 'Chan–Zuckerberg Biohub, San Francisco, CA, USA'}, {'id': 'grid.168010.e', 'name': 'Stanford University', 'city': 'Stanford', 'city_id': 5398563, 'country': 'United States', 'country_code': 'US', 'state': 'California', 'state_code': 'US-CA'}]",True,grid.168010.e,James,,Zou,,ur.013550777456.39,pub.1110105666
8047,"[{'name': 'Peltarion, Stockholm, Sweden'}, {'id': 'grid.4714.6', 'name': 'Karolinska Institute', 'city': 'Stockholm', 'city_id': 2673730, 'country': 'Sweden', 'country_code': 'SE', 'state': None, 'state_code': None}]",,grid.10548.38,Mikael,,Huss,['0000-0003-0839-2451'],ur.01064170200.16,pub.1110105666
8048,"[{'id': 'grid.168010.e', 'name': 'Stanford University', 'city': 'Stanford', 'city_id': 5398563, 'country': 'United States', 'country_code': 'US', 'state': 'California', 'state_code': 'US-CA'}]",,grid.168010.e,Abubakar,,Abid,,ur.01232266431.02,pub.1110105666
8049,"[{'name': 'Scripps Research Translational Institute, La Jolla, CA, USA'}, {'id': 'grid.214007.0', 'name': 'Scripps Research Institute', 'city': 'San Diego', 'city_id': 5391811, 'country': 'United States', 'country_code': 'US', 'state': 'California', 'state_code': 'US-CA'}]",,grid.429884.b,Pejman,,Mohammadi,['0000-0003-4457-8552'],ur.01163373054.34,pub.1110105666
8050,"[{'name': 'Scripps Research Translational Institute, La Jolla, CA, USA'}, {'id': 'grid.214007.0', 'name': 'Scripps Research Institute', 'city': 'San Diego', 'city_id': 5391811, 'country': 'United States', 'country_code': 'US', 'state': 'California', 'state_code': 'US-CA'}]",,grid.214007.0,Ali,,Torkamani,['0000-0003-0232-8053'],ur.01366722562.28,pub.1110105666
8051,"[{'name': 'Scripps Research Translational Institute, La Jolla, CA, USA'}, {'id': 'grid.214007.0', 'name': 'Scripps Research Institute', 'city': 'San Diego', 'city_id': 5391811, 'country': 'United States', 'country_code': 'US', 'state': 'California', 'state_code': 'US-CA'}]",True,grid.469946.0,Amalio,,Telenti,['0000-0001-6290-7677'],ur.01162002733.02,pub.1110105666
8052,"[{'id': 'grid.32224.35', 'name': 'Massachusetts General Hospital', 'city': 'Boston', 'city_id': 4930956, 'country': 'United States', 'country_code': 'US', 'state': 'Massachusetts', 'state_code': 'US-MA'}, {'id': 'grid.66859.34', 'name': 'Broad Institute', 'city': 'Cambridge', 'city_id': 4931972, 'country': 'United States', 'country_code': 'US', 'state': 'Massachusetts', 'state_code': 'US-MA'}, {'id': 'grid.13992.30', 'name': 'Weizmann Institute of Science', 'city': 'Rehovot', 'city_id': 293725, 'country': 'Israel', 'country_code': 'IL', 'state': None, 'state_code': None}]",,grid.66859.34,Efrat,,Shema,['0000-0002-3718-593X'],ur.01345743243.10,pub.1110537201
8053,"[{'id': 'grid.32224.35', 'name': 'Massachusetts General Hospital', 'city': 'Boston', 'city_id': 4930956, 'country': 'United States', 'country_code': 'US', 'state': 'Massachusetts', 'state_code': 'US-MA'}, {'id': 'grid.66859.34', 'name': 'Broad Institute', 'city': 'Cambridge', 'city_id': 4931972, 'country': 'United States', 'country_code': 'US', 'state': 'Massachusetts', 'state_code': 'US-MA'}]",,grid.32224.35,Bradley E.,,Bernstein,,ur.0724604220.48,pub.1110537201
8054,"[{'id': 'grid.66859.34', 'name': 'Broad Institute', 'city': 'Cambridge', 'city_id': 4931972, 'country': 'United States', 'country_code': 'US', 'state': 'Massachusetts', 'state_code': 'US-MA'}, {'id': 'grid.38142.3c', 'name': 'Harvard University', 'city': 'Cambridge', 'city_id': 4931972, 'country': 'United States', 'country_code': 'US', 'state': 'Massachusetts', 'state_code': 'US-MA'}]",True,grid.66859.34,Jason D.,,Buenrostro,,ur.01324156052.66,pub.1110537201
8055,"[{'id': 'grid.20861.3d', 'name': 'California Institute of Technology', 'city': 'Pasadena', 'city_id': 5381396, 'country': 'United States', 'country_code': 'US', 'state': 'California', 'state_code': 'US-CA'}]",True,grid.20861.3d,Paul W.,,Sternberg,['0000-0002-7699-0173'],ur.01225744264.62,pub.1110346438
8056,"[{'id': 'grid.10306.34', 'name': 'Wellcome Sanger Institute', 'city': 'Cambridge', 'city_id': 2653941, 'country': 'United Kingdom', 'country_code': 'GB', 'state': None, 'state_code': None}, {'id': 'grid.225360.0', 'name': 'European Bioinformatics Institute', 'city': 'Cambridge', 'city_id': 2653941, 'country': 'United Kingdom', 'country_code': 'GB', 'state': None, 'state_code': None}, {'id': 'grid.5335.0', 'name': 'University of Cambridge', 'city': 'Cambridge', 'city_id': 2653941, 'country': 'United Kingdom', 'country_code': 'GB', 'state': None, 'state_code': None}]",,grid.10306.34,Rachel,,Moore,,ur.012360005564.40,pub.1110105663
8057,"[{'name': 'Microsoft Research New England, Cambridge, Massachusetts, USA'}]",,grid.225360.0,Francesco Paolo,,Casale,,ur.01367142366.63,pub.1110105663
8058,"[{'id': 'grid.225360.0', 'name': 'European Bioinformatics Institute', 'city': 'Cambridge', 'city_id': 2653941, 'country': 'United Kingdom', 'country_code': 'GB', 'state': None, 'state_code': None}]",,grid.4494.d,Marc,,Jan Bonder,['0000-0002-8431-3180'],ur.01033253466.59,pub.1110105663
8059,"[{'id': 'grid.225360.0', 'name': 'European Bioinformatics Institute', 'city': 'Cambridge', 'city_id': 2653941, 'country': 'United Kingdom', 'country_code': 'GB', 'state': None, 'state_code': None}]",,grid.225360.0,Danilo,,Horta,['0000-0003-4832-2124'],ur.01123522147.86,pub.1110105663
8061,"[{'id': 'grid.4494.d', 'name': 'University Medical Center Groningen', 'city': 'Groningen', 'city_id': 2755251, 'country': 'Netherlands', 'country_code': 'NL', 'state': None, 'state_code': None}]",,grid.4494.d,Lude,,Franke,['0000-0002-5159-8802'],ur.01344404521.43,pub.1110105663
8062,"[{'id': 'grid.10306.34', 'name': 'Wellcome Sanger Institute', 'city': 'Cambridge', 'city_id': 2653941, 'country': 'United Kingdom', 'country_code': 'GB', 'state': None, 'state_code': None}]",True,grid.10306.34,Inês,,Barroso,['0000-0001-5800-4520'],ur.01100532760.37,pub.1110105663
8063,"[{'id': 'grid.225360.0', 'name': 'European Bioinformatics Institute', 'city': 'Cambridge', 'city_id': 2653941, 'country': 'United Kingdom', 'country_code': 'GB', 'state': None, 'state_code': None}, {'id': 'grid.4709.a', 'name': 'European Molecular Biology Laboratory', 'city': 'Heidelberg', 'city_id': 2907911, 'country': 'Germany', 'country_code': 'DE', 'state': None, 'state_code': None}, {'id': 'grid.7497.d', 'name': 'German Cancer Research Center', 'city': 'Heidelberg', 'city_id': 2907911, 'country': 'Germany', 'country_code': 'DE', 'state': None, 'state_code': None}]",True,grid.225360.0,Oliver,,Stegle,['0000-0002-8818-7193'],ur.0657466306.43,pub.1110105663
