researcher_id,pubs,full_name,citations_mean,altmetric_mean,last_pub_year,url
ur.015041354042.96,2,Alexandre F R Stewart,813.0,121.5,2015,
ur.01320500077.48,2,Scott Kopetz,17.5,40.5,2021,
ur.01317171150.53,2,Saijaliisa Kangasjärvi,66.0,100.0,2019,
ur.0617003133.64,2,Juliet Hale,18.5,28.5,2016,
ur.015121747013.74,2,Bedford L. West,3.5,34.5,2021,
ur.01252265516.24,2,Jun Mitsui,141.5,66.5,2019,
ur.015116105713.72,2,Daniela S. Gerhard,3.5,34.5,2021,
ur.015114663271.98,2,Verneri Antilla,397.0,314.0,2021,
ur.0617064720.76,2,Omar Abdel-Wahab,39.5,116.5,2021,
ur.015113770574.66,2,Panpan Ma,108.5,88.0,2018,
ur.0617236122.22,2,Hege Russnes,30.5,36.0,2017,
ur.01317413356.26,2,Rocco D’Antuono,36.5,6.5,2018,
ur.0617300553.95,2,Pei-Ei Wu,255.5,93.5,2016,
ur.01222215106.27,2,Arun Padmanabhan,0.5,31.5,2021,
ur.0617312732.67,2,Hanns-Ulrich Marschall,255.0,93.5,2016,
ur.01317426222.01,2,Androniki Menelaou,318.5,267.0,2016,
ur.01222145376.17,2,Mikael Attia,30.0,18.5,2017,
ur.016116171517.38,2,Leo L. M. Poon,77.5,85.5,2019,
ur.01317533147.91,2,Donncha S Dunican,51.0,61.0,2017,
ur.015122262457.38,2,Cristian Apetrei,29.5,75.5,2018,
ur.01252261432.20,2,Feng Chen,52.0,79.5,2017,
ur.0617001151.20,2,Nicholas Rafaels,94.5,436.0,2019,
ur.01272272267.30,2,Sahoko Ichihara,126.5,566.5,2021,
ur.0616445616.69,2,Chandra Sekhar Reddy Chilamakuri,25.0,18.0,2020,
ur.01252225104.06,2,Alessandro Padovani,176.5,227.5,2021,
ur.0616477064.25,2,Laura E. Beane Freeman,184.0,428.0,2019,
ur.015123141444.98,2,Carlos E. M. Londono,120.5,120.0,2018,
ur.012722773041.55,2,Maija Sierla,66.0,100.0,2019,
ur.01222763571.52,2,Wim Robberecht,253.0,659.5,2016,
ur.01222740527.10,2,A Thomas Look,61.0,64.0,2020,
ur.0616614047.40,2,Droplaug N. Magnusdottir,47.5,131.5,2021,
ur.01317104717.17,2,Scott J. Rodig,194.5,105.5,2018,
ur.0616622774.31,2,James A. Berkley,37.5,178.0,2019,
ur.01317070556.87,2,Roman Chrast,52.0,191.5,2015,
ur.015122636204.37,2,Nashwa Talaat Shesha,88.0,35.5,2018,
ur.016114720357.76,2,Erica Bello,31.0,53.5,2021,
ur.0616772240.77,2,Ali Fatemi,19.5,130.0,2021,
ur.01272213066.16,2,Peter St George-Hyslop,288.0,438.5,2021,
ur.01222453356.45,2,Xiaoyun Xing,63.0,70.5,2019,
ur.0617426443.23,2,Phillippa M Cumberland,104.5,269.5,2020,
ur.0617441150.00,2,Monique G. P. van der Wijst,105.5,151.0,2021,
ur.015105344354.07,2,Maren Weischer,184.0,428.0,2019,
ur.015054306353.40,2,Kathleen M. Chen,109.5,132.0,2021,
ur.013202115535.03,2,Karthik A. Jagadeesh,237.0,31.5,2019,
ur.013202127047.10,2,Jennifer A. Flynn,5.0,11.0,2020,
ur.015062001640.49,2,Veikko Salomaa,212.0,227.5,2018,
ur.015061336320.63,2,Sarah E. Huss,108.5,88.0,2018,
ur.01221346405.77,2,John R McLaughlin,136.0,167.0,2017,
ur.012213316377.81,2,Afshin Parsa,184.0,87.0,2019,
ur.015056225723.98,2,Jose-Enrique Gonzalez Prada,25.0,18.0,2020,
ur.01271701525.06,2,Christian A. Hübner,176.5,227.5,2021,
ur.0620001641.95,2,Moritz Gartlgruber,106.0,61.0,2021,
ur.015053633613.34,2,Yajing Tang,3.5,34.5,2021,
ur.016677642772.41,2,Dongxin Lin,123.5,15.0,2018,
ur.01320434727.06,2,Linda Rees,18.5,19.0,2016,
ur.01221246056.19,2,Natalia N. Antonenkova,131.0,714.0,2020,
ur.01320447262.91,2,Bram Herman,473.0,78.0,2015,
ur.015045655374.70,2,Liming Wang,108.5,88.0,2018,
ur.01252503630.01,2,Fengtang Yang,163.5,251.0,2018,
ur.01320206633.32,2,Iago Hale,156.5,156.0,2020,
ur.01320172170.08,2,Emily LeProust,473.0,78.0,2015,
ur.015104331537.92,2,Joshua Sampson,48.0,24.0,2018,
ur.015102712367.10,2,Dave Kudrna,120.5,120.0,2018,
ur.012220343766.95,2,Rich Belliveau,845.0,558.0,2019,
ur.01252316445.77,2,Anne Goriely,138.0,84.0,2016,
ur.01317602776.27,2,Qi Qiu,112.0,23.0,2016,
ur.01222032523.10,2,Sherifa A. Hamed,19.0,16.5,2020,
ur.0617452367.36,2,Jonas Zierer,232.5,476.0,2018,
ur.0617463313.36,2,Quan Zhu,60.5,61.5,2021,
ur.015104074355.46,2,Sarah E. Pierce,50.5,92.0,2021,
ur.015077367267.07,2,Chieh-Hsiang Yang,17.5,40.5,2021,
ur.016701706103.62,2,Alan Gutierrez,1.0,31.0,2021,
ur.0617524562.14,2,Gabor Marth,98.0,62.0,2020,
ur.01252325442.33,2,Denis V Rybin,259.5,71.0,2018,
ur.0617641433.29,2,Margaret A. Taub,94.5,436.0,2019,
ur.015075070277.74,2,Alejandro Ortega,85.5,75.0,2017,
ur.015074366401.40,2,Chunyi Huang,59.0,49.5,2020,
ur.01252341103.52,2,Manuel Spannagl,37.0,144.0,2021,
ur.0617765222.24,2,Eric van Furth,199.5,879.0,2020,
ur.013222422607.47,2,Meian He,81.0,27.5,2019,
ur.0642725460.10,2,Leonid Kruglyak,73.5,165.0,2018,
ur.013644341612.02,2,Miquel Casas,397.0,314.0,2021,
ur.01074300121.64,2,German Martinez,87.5,70.0,2018,
ur.01124305446.95,2,Mineo Kurokawa,76.5,19.5,2016,
ur.010741435255.52,2,Abhishek Sarkar,155.5,374.0,2021,
ur.07502733057.17,2,Chris Holmes,188.0,110.0,2015,
ur.01124267425.03,2,Liangdan Sun,242.0,122.5,2016,
ur.0730102541.70,2,Nelleke A. Gruis,113.5,145.5,2020,
ur.01074167040.01,2,Katharina Schramm,175.5,191.5,2021,
ur.010437224232.69,2,Jacob M. Rowe,170.5,84.5,2019,
ur.01043707101.37,2,Sverre Bergh,440.5,97.5,2020,
ur.0763540325.40,2,Ivo Mueller,125.0,138.0,2016,
ur.01124164653.75,2,So-Young Bang,128.0,74.0,2017,
ur.0730035007.32,2,Gunnar W. Reginsson,435.0,189.5,2019,
ur.010436443266.42,2,Baoning Liu,152.5,51.0,2018,
ur.01043622727.81,2,Juliet Gray,18.5,28.5,2016,
ur.011240604352.67,2,Ana C. F. Bolhaqueiro,43.5,148.5,2021,
ur.01074262331.21,2,Luisa Lanfrancone,17.5,40.5,2021,
ur.01074122717.52,2,Cathryn Edwards,319.5,173.5,2017,
ur.01124317253.95,2,Damir Musaev,45.0,38.5,2018,
ur.011243230717.06,2,Eloise Tribollet,82.5,22.5,2019,
ur.07636477645.93,2,Irshad H. Qureshi,143.5,254.0,2020,
ur.0763714477.13,2,Ursula Schloetzer-Schrehardt,38.5,21.5,2015,
ur.07637101413.43,2,Shumyle Alam,37.0,9.5,2019,
ur.01021433041.43,2,Reza Malekzadeh,653.0,90.0,2021,
ur.0750255361.10,2,Yong Xu,69.5,162.5,2019,
ur.0703510301.30,2,Anastasia Zlatanou,57.0,57.0,2017,
ur.01124502132.49,2,Longfu Zhu,246.0,31.5,2018,
ur.01124501356.03,2,Violeta Serra,17.5,40.5,2021,
ur.0763641767.07,2,Leen Abu Safieh,38.5,21.5,2015,
ur.01124462177.83,2,Agoston T. Agoston,213.5,46.5,2016,
ur.01073776706.75,2,Rangaraj Venkatesh,38.5,21.5,2015,
ur.0703551522.17,2,Philip Van Damme,176.5,227.5,2021,
ur.01124406447.05,2,Inga Hansine Rye,30.5,36.0,2017,
ur.01124402547.59,2,Louise Bruun Thingholm,191.5,157.0,2021,
ur.0730241560.82,2,Paola Saveri,19.0,16.5,2020,
ur.0727730534.39,2,Michael A. Hicks,153.5,545.5,2018,
ur.01124011422.15,2,Paola Chiarugi,36.5,6.5,2018,
ur.010134143231.68,2,Gusharan S. Chhatwal,37.5,178.0,2019,
ur.011240042323.21,2,Kok Hao Chen,270.0,59.0,2018,
ur.0750405002.26,2,Louis M. Staudt,3.5,34.5,2021,
ur.0704240707.73,2,Masahiko Higashiyama,54.5,134.0,2021,
ur.0704241641.43,2,Mariano Dei,8.5,21.0,2020,
ur.01123642616.84,2,Christian Lunetta,176.5,227.5,2021,
ur.0727514765.95,2,Valdis B. Guðmundsdóttir,41.5,249.0,2018,
ur.01074612250.51,2,Rasmus Bisbjerg,184.0,428.0,2019,
ur.0704264637.11,2,Haiyang Yun,40.5,329.5,2021,
ur.01022255644.17,2,Simak Ali,26.5,412.5,2017,
ur.01123561741.62,2,Milly S Tedja,104.5,269.5,2020,
ur.0727401070.60,2,Bertrand Isidor,35.5,107.0,2021,
ur.011235447777.81,2,Robert N Weinreb,118.5,105.0,2017,
ur.011235420437.05,2,Qunyuan Zhang,52.0,79.5,2017,
ur.0727377106.70,2,Eshwar Meduri,40.5,329.5,2021,
ur.01074750275.17,2,Julia Mayerle,217.0,56.5,2015,
ur.01043250562.26,2,Katja Parapatics,37.5,128.0,2019,
ur.01022127456.19,2,Daniela C. Zarnescu,19.5,130.0,2021,
ur.01043513572.42,2,John M E Nichols,64.5,71.5,2017,
ur.0727626545.37,2,Jack A Gilbert,96.0,109.0,2017,
ur.010744522177.42,2,Mohammad R. Akbari,68.5,37.5,2018,
ur.0763374301.68,2,André Baruchel,123.0,79.5,2015,
ur.01074310056.31,2,Zahra Hasan,88.0,35.5,2018,
ur.0750345326.53,2,Francisco M. Ortuño,3.5,34.5,2021,
ur.0704164612.56,2,Christina Willenborg,830.5,123.5,2015,
ur.01022022406.32,2,Allison E Ashley Koch,38.5,21.5,2015,
ur.07632571227.34,2,Sara A. Lewis,19.5,130.0,2021,
ur.010744607562.66,2,Vassilios Georgoulias,131.0,714.0,2020,
ur.01123741766.17,2,Aree Witoelar,440.5,97.5,2020,
ur.01022066057.02,2,Martin Alda,397.0,314.0,2021,
ur.0763250420.99,2,Hans-Heiner Kramer,122.5,159.5,2019,
ur.0727645761.16,2,Liene Nikitina-Zake,76.0,555.5,2020,
ur.01074475170.66,2,Jessica Zucman-Rossi,627.5,69.0,2015,
ur.01074502310.16,2,Javier Marrugo,94.5,436.0,2019,
ur.01022100102.41,2,Clarinda Chua,270.0,59.0,2018,
ur.01044002127.50,2,Clare V Logan,58.0,70.0,2018,
ur.0730304015.07,2,Li Li,0.5,31.5,2021,
ur.01073635631.37,2,Merlin Airik,106.0,21.5,2017,
ur.0730315404.86,2,Wenlong Jia,137.0,18.0,2016,
ur.01073263657.86,2,Allan Saul,37.5,178.0,2019,
ur.01125714710.96,2,Johannes G Reiter,136.0,132.5,2020,
ur.01125671505.27,2,John Gallacher,499.5,177.0,2019,
ur.01125660254.82,2,Mathieu Lemire,236.5,143.5,2018,
ur.01020230071.36,2,Stuart A. Cook,117.5,201.0,2021,
ur.0730527416.11,2,Kosuke Yusa,25.0,18.0,2020,
ur.01125652341.21,2,Ingolf Russ,112.0,152.5,2018,
ur.0702476105.62,2,Natalija Novak,310.5,290.5,2017,
ur.07646067115.53,2,Ilaria Callegari,82.5,22.5,2019,
ur.011255530011.27,2,Rongxin Fang,67.5,71.5,2021,
ur.01073317505.38,2,Andrew V. Kossenkov,17.5,40.5,2021,
ur.0764606503.89,2,Hedwig Deubzer,38.0,151.0,2020,
ur.0730503534.25,2,Anna Latos-Bielenska,37.0,9.5,2019,
ur.010444147611.55,2,Zhaoqi Liu,285.5,106.0,2017,
ur.0747655316.21,2,Mikael Brosché,66.0,100.0,2019,
ur.01020174636.06,2,Lisa A. Simms,113.5,145.5,2020,
ur.0730530501.42,2,Peggy Wan,31.0,131.0,2021,
ur.01125725747.02,2,Jes Olesen,184.0,566.5,2016,
ur.01126122440.26,2,Jesper Buchhave Poulsen,845.0,558.0,2019,
ur.0702260076.04,2,Maria Kousi,128.0,66.5,2020,
ur.010200311472.16,2,Michelle M. Simon,46.5,92.0,2018,
ur.01020045560.56,2,Julien Calderaro,627.5,69.0,2015,
ur.0747556301.06,2,Junko Takita,110.5,26.5,2017,
ur.010731725371.75,2,Wenting Chu,91.5,69.5,2020,
ur.0747563035.17,2,Pippa Kay,56.5,36.0,2019,
ur.01126122011.06,2,Brian J Raney,169.0,112.0,2020,
ur.010732324127.55,2,Randal J Nonneman,81.5,137.0,2015,
ur.0764704226.54,2,Jessica A Sudderth,211.0,9.5,2016,
ur.010732116400.35,2,Maia Kinnebrew,6.0,83.0,2021,
ur.0764664734.30,2,Allen W Zhang,184.5,63.0,2017,
ur.010201615642.23,2,Taane G. Clark,88.0,35.5,2018,
ur.0764645121.57,2,Shuangxia Jin,246.0,31.5,2018,
ur.0730551515.28,2,Gagan B. Panigrahi,156.5,146.5,2020,
ur.0730446413.79,2,David W. Ray,161.0,370.0,2019,
ur.01020526262.31,2,Hong-Hee Won,736.5,255.0,2021,
ur.010205321750.38,2,Karolina Prajzendanc,76.0,555.5,2020,
ur.01073570445.21,2,Merel A. Hamer,34.0,267.5,2019,
ur.01125257474.07,2,Lennart Hammarström,91.5,21.5,2016,
ur.01125247434.90,2,Eli Sprecher,39.5,18.5,2016,
ur.010735434242.45,2,Eric Rimm,383.5,188.0,2019,
ur.01125176354.64,2,Jone Trovik,97.5,87.0,2016,
ur.0764131534.48,2,David A. Wheeler,183.5,31.5,2017,
ur.0703036555.36,2,Ilyas Chachoua,14.0,29.0,2020,
ur.0764126063.95,2,Nikola Teslovich,56.0,56.0,2020,
ur.07477655037.57,2,John L. R. Rubenstein,85.0,123.5,2021,
ur.0750031530.19,2,Jeffrey L. Bennetzen,179.0,189.5,2019,
ur.01125041307.00,2,Susana Pinto,176.5,227.5,2021,
ur.0764063754.33,2,Andrej Teren,184.0,87.0,2019,
ur.01073625201.99,2,Gudrun Wagner,199.5,879.0,2020,
ur.01021236455.84,2,Jun Yoshimura,141.5,66.5,2019,
ur.01124702161.29,2,Richard N. Bergman,165.0,576.5,2021,
ur.0747776044.49,2,Maria Yazdanbakhsh,94.5,436.0,2019,
ur.01125333235.55,2,Francesca Salani,499.5,177.0,2019,
ur.01125470613.65,2,Maria Szczepanska,37.0,9.5,2019,
ur.0747720760.05,2,Benedicto Crespo-Facorro,333.5,206.5,2019,
ur.0764420334.44,2,Mark L. Blaxter,155.0,127.5,2020,
ur.0730443365.88,2,Youl-Ri Kim,199.5,879.0,2020,
ur.01073415242.17,2,Tomek Swigut,70.0,389.0,2020,
ur.010206162755.93,2,Sami Al Shahwan,38.5,21.5,2015,
ur.01125463161.68,2,Margaret R. Starostik,54.0,57.5,2019,
ur.0702676164.30,2,James Peters,10.5,88.0,2021,
ur.0764305203.65,2,Masahide Yanagi,77.0,44.5,2017,
ur.0747753363.40,2,Michaela Tencerova,45.5,13.5,2019,
ur.01125375613.37,2,Isabel C. Hostettler,17.0,130.0,2020,
ur.0702760346.48,2,Jens Wiltfang,499.5,177.0,2019,
ur.01020732460.64,2,Marion Leboyer,397.0,314.0,2021,
ur.01125345475.84,2,Simon Papillon-Cavanagh,111.5,85.0,2017,
ur.01125344726.09,2,Sharon M. Lutz,435.0,189.5,2019,
ur.01073451304.33,2,Yu Yao,30.0,155.5,2021,
ur.01022360446.35,2,Len A. Pennacchio,116.5,134.0,2021,
ur.01022362302.77,2,James R Lupski,113.0,39.0,2017,
ur.01123522147.86,2,Danilo Horta,44.5,104.5,2021,
ur.0726645407.29,2,Zicong Li,82.0,21.5,2018,
ur.0751024403.81,2,Natalie D Shaw,51.0,61.0,2017,
ur.0726454205.02,2,Ashlee M. Earl,135.0,56.5,2017,
ur.01042615746.44,2,Leila Pazouki,66.0,100.0,2019,
ur.0706012747.14,2,Ofir Cohen,130.5,62.5,2018,
ur.011217057135.49,2,Christine E G Van Mol,39.5,26.0,2017,
ur.01023772235.08,2,Shoji Tsuji,141.5,66.5,2019,
ur.01121653260.31,2,Teepu Siddique,66.5,178.0,2019,
ur.0762132444.91,2,Jie Arro,108.5,88.0,2018,
ur.010240176474.16,2,Singha R. Dhungana,108.5,88.0,2018,
ur.011216437247.25,2,Amy Goodale,496.5,104.0,2018,
ur.0706172055.36,2,Pasquale Zamboli,37.0,9.5,2019,
ur.07621316574.62,2,Yan Shi,108.5,88.0,2018,
ur.01075742033.44,2,Cristiana Cruceanu,397.0,314.0,2021,
ur.0706220751.20,2,Boris Rogelj,176.5,227.5,2021,
ur.0762116241.88,2,Wassim Abida,196.0,102.5,2019,
ur.010237260372.91,2,Chad A Shaw,18.5,28.5,2016,
ur.01122023027.40,2,Nadine Schrode,69.5,103.5,2019,
ur.01023715476.40,2,Ryan M. Layer,141.0,117.5,2018,
ur.01122155565.39,2,Ian Miller,17.5,40.5,2021,
ur.011223045047.92,2,Chris Hawkey,319.5,173.5,2017,
ur.0726641415.87,2,Kamila Naxerova,19.0,113.0,2020,
ur.0705555227.02,2,Samuela Pollack,392.0,39.5,2018,
ur.01122221646.06,2,Nikolaos Panousis,73.5,109.5,2021,
ur.01122202007.25,2,Sarah Weckhuysen,158.5,101.5,2018,
ur.010427054674.57,2,Jetty S. S. Ammiraju,120.5,120.0,2018,
ur.01075541555.36,2,Andrew S McCallion,198.0,72.0,2018,
ur.010237134735.03,2,Rosaline Caumes,39.5,26.0,2017,
ur.011221464717.38,2,Alessandro Fiori,17.5,40.5,2021,
ur.01122126436.15,2,Ravi Prakash Singh,193.5,81.0,2019,
ur.0762216437.67,2,Ann W. Hsing,31.0,131.0,2021,
ur.01122101236.13,2,Hongcang Gu,198.0,38.5,2018,
ur.0705744303.67,2,Andreas C Themistocleous,52.0,191.5,2015,
ur.0762202645.08,2,Markku Eskola,255.0,116.0,2018,
ur.01024130752.67,2,Ping Ji,49.5,125.5,2021,
ur.01121532567.09,2,Daojun Yuan,246.0,31.5,2018,
ur.01121442001.54,2,Eric Lyons,167.0,70.5,2019,
ur.01120734350.41,2,Jonathan C Strefford,58.0,49.5,2016,
ur.0706545630.50,2,Xiaoting Chen,87.0,503.0,2021,
ur.0726206257.31,2,Tore Wergeland Meisingset,10.0,75.0,2021,
ur.01076272225.85,2,Marcus Ising,817.5,696.0,2019,
ur.0706556020.34,2,Adeline K Nicholas,52.0,191.5,2015,
ur.01076313145.88,2,Brian Wolpin,98.5,34.0,2017,
ur.0706604215.29,2,Kai-Yee Toh,38.5,21.5,2015,
ur.010243720035.58,2,Xu Lin,42.0,655.0,2021,
ur.01121245703.91,2,Claudia L. Satizabal,320.0,401.5,2019,
ur.0726172737.72,2,Hartmut Engels,27.0,108.5,2021,
ur.010423214153.46,2,Yungil Kim,115.0,162.0,2021,
ur.0761727056.08,2,Chifumi Nagai,108.5,88.0,2018,
ur.0751235340.36,2,Eric Haugen,87.0,21.5,2016,
ur.01024506242.99,2,Sergio Uzzau,107.0,53.0,2015,
ur.01042272223.96,2,Mark N Fluchel,92.0,17.5,2016,
ur.01121220267.18,2,Marie-Anne Van Sluys,108.5,88.0,2018,
ur.01076253137.08,2,R. Grace Zhai,19.0,16.5,2020,
ur.01042426604.04,2,David Brocks,177.0,81.5,2017,
ur.07512102327.45,2,Karen Mitchell,199.5,879.0,2020,
ur.011214257574.41,2,Xiuming Xu,108.5,88.0,2018,
ur.010424130127.83,2,Kang Zhang,514.0,286.5,2017,
ur.01024137747.28,2,Jennifer L Bragg-Gresham,461.5,116.0,2015,
ur.07620466745.36,2,Peter Sever,307.5,160.0,2017,
ur.01024163460.55,2,Anita Göndör,14.0,29.0,2020,
ur.01024201266.82,2,Donald F. Conrad,113.0,76.0,2017,
ur.01121342167.12,2,Eckhard Wolf,90.5,67.0,2017,
ur.011212726775.20,2,Kristel R. van Eijk,17.0,130.0,2020,
ur.010243107077.00,2,Nicholas Mitsiades,17.5,40.5,2021,
ur.01121331705.38,2,Jun Yang,89.5,15.0,2021,
ur.0706500722.43,2,Curtis Olswold,200.0,334.5,2017,
ur.01024353410.27,2,Olivier Panaud,120.5,120.0,2018,
ur.0751226736.08,2,Marcella Devoto,8.5,21.0,2020,
ur.011213112067.15,2,Julia Steinberg,150.0,149.5,2019,
ur.01023607761.58,2,Christopher F. Chabris,661.5,2010.5,2018,
ur.01122316402.49,2,Mikko Kallela,222.0,668.0,2020,
ur.01043240671.18,2,Honghe Sun,145.0,378.5,2019,
ur.01075467143.22,2,Leila Karhunen,199.5,879.0,2020,
ur.01123201723.16,2,Annette T. Byrne,17.5,40.5,2021,
ur.01022674405.23,2,Patrica N Tonin,67.5,37.0,2016,
ur.0704555535.24,2,Giuseppe Masnata,37.0,9.5,2019,
ur.0750633205.49,2,Raimund Erbel,167.5,61.0,2019,
ur.01043146741.32,2,Qingyong Yang,156.0,24.0,2020,
ur.01022735361.32,2,Arcadi Navarro,253.0,213.5,2019,
ur.01022737663.06,2,Koichiro Higasa,103.0,69.5,2020,
ur.0762651423.89,2,Yizhong Wang,82.0,21.5,2018,
ur.010227641357.62,2,Lei Song,156.5,202.0,2020,
ur.01123104753.70,2,John M. Darlow,37.0,9.5,2019,
ur.0762603072.00,2,Xing Yi Woo,17.5,40.5,2021,
ur.01075134312.44,2,Chen Yao,10.5,88.0,2021,
ur.01043100355.97,2,Ian Blair,253.0,659.5,2016,
ur.01123027057.56,2,Anuradha Gopalan,57.5,49.0,2020,
ur.0704660362.51,2,Laurent A F Frantz,85.0,66.0,2015,
ur.0727335224.95,2,Olli-Pekka Smolander,66.0,100.0,2019,
ur.0762715132.79,2,Chider Chen,6.0,83.0,2021,
ur.01022613307.72,2,Grace Tiao,268.5,100.5,2017,
ur.0704416005.46,2,Katerina P. Kypreou,113.5,145.5,2020,
ur.07630750534.22,2,Stefanie Foskolou,66.5,38.0,2019,
ur.0704343766.01,2,Simon Pope,64.5,71.5,2017,
ur.01022470357.73,2,Ahong Wang,135.5,17.0,2018,
ur.01074752006.25,2,Omar A Abdul-Rahman,152.0,59.0,2016,
ur.07505772541.81,2,Kousuke Mouri,1.0,31.0,2021,
ur.01123332230.30,2,Thalia C. Eley,441.5,130.0,2019,
ur.01043227014.66,2,Matilde Laurà,19.0,16.5,2020,
ur.0750612260.08,2,Brian Charlesworth,2.5,1.0,2018,
ur.0727361072.33,2,Jessica Alföldi,332.0,256.5,2016,
ur.0762766773.09,2,Anil K. Malhotra,749.0,1257.5,2018,
ur.01075007022.15,2,Sankari Nagarajan,25.0,18.0,2020,
ur.0750606766.66,2,Kai-ren Ong,200.0,334.5,2017,
ur.01123253766.16,2,Tao Ren,66.5,16.0,2019,
ur.01123247765.51,2,Marie Navratilova,199.5,879.0,2020,
ur.01123025335.63,2,Paul McAdam,95.0,112.0,2018,
ur.011230171477.00,2,Stephen Faraone,529.0,491.5,2019,
ur.01023075050.44,2,Don L. Gibbons,17.5,40.5,2021,
ur.01122400142.59,2,Ingrid Dahlman,46.5,92.0,2018,
ur.0705275515.35,2,Johnnie K Bass,45.0,25.5,2015,
ur.0762443264.44,2,Toshiko Tanaka,271.5,392.5,2017,
ur.01122461452.23,2,Nathalie Fievet,499.5,177.0,2019,
ur.010427274071.69,2,Michael Boehnke,397.0,314.0,2021,
ur.01075416456.33,2,Golnaz Vahedi,0.5,31.5,2021,
ur.01075423610.54,2,Sylvain Baulande,106.5,53.0,2019,
ur.01075431047.04,2,Richard Cohn,45.0,25.5,2015,
ur.0727057004.61,2,Chengxiang Qiu,87.0,101.0,2021,
ur.07624202214.40,2,Jane Heyworth,131.0,714.0,2020,
ur.01075440114.42,2,Vincenzo Silani,253.0,659.5,2016,
ur.0726746633.66,2,Xiaowei Xu,17.5,40.5,2021,
ur.01023501205.54,2,Lei Liu,81.0,87.5,2019,
ur.0726714004.18,2,Simon Coetzee,197.0,152.5,2017,
ur.01023525774.19,2,Ted Toal,17.5,40.5,2021,
ur.0727040307.01,2,Karen E. Koch,165.5,243.0,2018,
ur.0762476567.23,2,Clare L. van Eyk,19.5,130.0,2021,
ur.01075155561.61,2,Alex Salazar,135.0,56.5,2017,
ur.0705105231.95,2,Eline J. Regeer,397.0,314.0,2021,
ur.07507304257.28,2,Ji-Yeob Choi,255.5,93.5,2016,
ur.01075232355.58,2,Ilias Tzelepis,14.0,29.0,2020,
ur.0704772066.83,2,Meru J Sadhu,73.5,165.0,2018,
ur.01043045063.88,2,Heng Li,135.0,20.5,2015,
ur.0705001625.31,2,Saori Takahashi,40.0,54.0,2019,
ur.0762520453.49,2,Chris McCormack,34.0,53.0,2018,
ur.01043042211.96,2,Lisa Lilenfeld,199.5,879.0,2020,
ur.0705243770.36,2,Edwin R. Smith,70.0,48.0,2020,
ur.0705220161.79,2,Pablo Cervantes,397.0,314.0,2021,
ur.0762506764.08,2,Jan-Emmanuel De Neve,330.5,414.5,2016,
ur.01075244534.33,2,Xiaofeng Zheng,17.5,40.5,2021,
ur.01122557457.80,2,Jinxiu Shi,60.5,562.5,2021,
ur.01122555253.14,2,William Sproviero,253.0,659.5,2016,
ur.01075303611.18,2,David O’Donnell,63.0,70.5,2019,
ur.01044515221.44,2,Magnus Haraldsson,58.0,191.5,2021,
ur.01020021427.17,2,Laura Crisponi,271.5,392.5,2017,
ur.01126176644.88,2,Batsukh Dorjbal,53.0,49.5,2017,
ur.0733041274.91,2,Omer A. Bayraktar,16.5,93.5,2021,
ur.0676702104.49,2,Cheng Har Yip,255.5,93.5,2016,
ur.01070621422.50,2,Rachel C Challis,58.0,70.0,2018,
ur.0676704346.52,2,Shuang G. Zhao,944.5,125.0,2020,
ur.0746326075.41,2,Trevor Lithgow,37.5,178.0,2019,
ur.01131717340.11,2,I-Shou Chang,159.5,114.5,2020,
ur.010706372003.67,2,Kevin Luk,25.5,28.0,2021,
ur.0676755313.93,2,Kazuhisa Sugiyama,77.0,44.5,2017,
ur.0677005046.22,2,Gill Bejerano,237.0,31.5,2019,
ur.01131635212.19,2,Malik Alawi,128.0,116.0,2020,
ur.01015020064.41,2,Christopher C Oakes,177.0,81.5,2017,
ur.0746457640.86,2,John G Gribben,58.0,49.5,2016,
ur.01015034603.79,2,Magda Bictash,66.5,38.0,2019,
ur.01015050362.30,2,Maurizio Versino,82.5,22.5,2019,
ur.010150505300.22,2,Nina Mars,34.0,43.0,2021,
ur.0677054653.92,2,Sergio Padilla-Lopez,19.5,130.0,2021,
ur.0767250461.10,2,Nicola D. Kerrison,186.0,54.0,2017,
ur.0676672315.50,2,Michael Wrzaczek,66.0,100.0,2019,
ur.01070620607.25,2,Christine Neslund-Dudas,31.0,131.0,2021,
ur.01046267420.57,2,Héloïse Bastide,14.5,41.5,2021,
ur.0767467146.76,2,Kazunori Miyata,77.0,44.5,2017,
ur.010144505547.65,2,Yu Chen,104.0,33.0,2020,
ur.01070363567.54,2,Lixing Yang,94.5,38.0,2020,
ur.0767417013.09,2,Rebecca L. Aft,17.5,40.5,2021,
ur.01132244362.46,2,Robert Sugar,473.0,78.0,2015,
ur.01132232775.29,2,Guy Storme,204.5,59.0,2016,
ur.01070401766.07,2,Vladimir Makarov,87.5,41.5,2017,
ur.0767276001.13,2,Andrea R. Gschwend,120.5,120.0,2018,
ur.01046246761.63,2,Farah Akhtar,93.5,62.0,2017,
ur.01070412514.02,2,Clive Holmes,761.5,498.5,2019,
ur.0676416547.40,2,Hualin S. Xi,828.5,733.5,2018,
ur.0676477007.47,2,Alexander Renwick,18.5,28.5,2016,
ur.0746316115.49,2,Patrick Vourc’h,176.5,227.5,2021,
ur.01070613520.52,2,Muhua Wang,120.5,120.0,2018,
ur.01015075706.23,2,Partha P. Majumder,52.0,238.0,2018,
ur.0767137145.08,2,Jacob Almagro-Garcia,259.5,110.5,2016,
