id,investigator_id,first_name,last_name,middle_name,role,aff_id,aff_name,aff_state_code,aff_state,aff_country_code,aff_city_id,aff_city,aff_country
grant.7849326,ur.010636423645.63,Andrew,Bunger,,Co-PI,,,,,,,,
grant.7849326,ur.01103271552.55,Stephen,Barnes,,Co-PI,,,,,,,,
grant.7849326,ur.01214623352.08,Marco,Fiorentini,,Co-PI,,,,,,,,
grant.8640119,,Andrew,Ball,,PI,,,,,,,,
grant.8640119,,Laura-lee,Innes,,Co-PI,,,,,,,,
grant.8640119,,Jason,Dwyer,,Co-PI,,,,,,,,
grant.8640119,,Geoffrey,Richards,,Co-PI,,,,,,,,
grant.8640119,,Elliot,Lee,,Co-PI,,,,,,,,
grant.8640119,,Judy,Blackbeard,,Co-PI,,,,,,,,
grant.8640119,,Aravind,Surapaneni,,Co-PI,,,,,,,,
grant.8640119,,Alexandra,Keegan,,Co-PI,,,,,,,,
grant.8640119,,Stephen,Smith,,Co-PI,,,,,,,,
grant.8640119,,Ian,Pepper,,Co-PI,,,,,,,,
grant.8640119,,Denis,O'Carroll,,Co-PI,,,,,,,,
grant.8640119,,Lauren,Rickards,,Co-PI,,,,,,,,
grant.8640119,,Susanne,Schmidt,,Co-PI,,,,,,,,
grant.8640119,,Stuart,Khan,,Co-PI,,,,,,,,
grant.8640119,,Sarvesh,Soni,,Co-PI,,,,,,,,
grant.8640119,,Thomas,Wiedmann,,Co-PI,,,,,,,,
grant.8640119,,Michael,Burton,,Co-PI,,,,,,,,
grant.8640119,,Anas,Ghadouani,,Co-PI,,,,,,,,
grant.8640119,,Richard,Stuetz,,Co-PI,,,,,,,,
grant.8640119,,Megan,Ryan,,Co-PI,,,,,,,,
grant.8640119,,Damien,Batstone,,Co-PI,,,,,,,,
grant.8640119,,Kalpit,Shah,,Co-PI,,,,,,,,
grant.7836298,ur.01265713147.31,Julian,Downward,,Co-PI,,,,,,,,
grant.7836298,ur.0766010320.19,Cory,Ocasio,Antonio,Co-PI,,,,,,,,
grant.7836298,ur.010305452733.48,Alexander,Leveringhaus,Christoph,Co-PI,,,,,,,,
grant.7848930,ur.014444476147.42,Phil,Hansbro,,PI,,,,,,,,
grant.7848930,ur.016037437147.38,Luke,O'Neill,,Co-PI,,,,,,,,
grant.7848930,ur.015242056547.36,Ian,Adcock,,Co-PI,,,,,,,,
grant.7849271,ur.010324315607.41,Christopher,McNeill,,PI,,,,,,,,
grant.7849271,ur.012514637207.21,Michael,Sommer,,Co-PI,,,,,,,,
grant.7849271,ur.011717256607.69,Martin,Heeney,,Co-PI,,,,,,,,
grant.7849271,ur.011121676207.77,David,Huang,,Co-PI,,,,,,,,
grant.7849130,ur.0724076502.12,Roland,Goecke,,PI,,,,,,,,
grant.7849130,ur.0774477414.98,Louis-Philippe,Morency,,Co-PI,,,,,,,,
grant.7849130,ur.011624061005.54,Björn,Schuller,,Co-PI,,,,,,,,
grant.7849130,ur.01173412015.55,Jeffrey,Cohn,,Co-PI,,,,,,,,
grant.7849130,ur.016144437411.06,Munawar,Hayat,,Co-PI,,,,,,,,
grant.7849393,ur.012352005247.28,Chun,Wang,,PI,,,,,,,,
grant.7849393,ur.014542326647.33,Francis,Rose,,Co-PI,,,,,,,,
grant.7849393,ur.013744746247.14,Anthony,Kinloch,,Co-PI,,,,,,,,
grant.7849393,ur.013147365647.50,Shuying,Wu,,Co-PI,,,,,,,,
grant.8470010,ur.0743066457.50,Robert,Slade,Charles,Co-PI,,,,,,,,
grant.8470010,ur.01355263764.44,Martin,Dove,Travis,Co-PI,,,,,,,,
grant.8470010,ur.01174617071.86,Qiong,Cai,,Co-PI,,,,,,,,
grant.8470010,ur.01140230677.72,Alan,Drew,John,Co-PI,,,,,,,,
grant.7924930,ur.010671423125.70,Kate,Holligon,,PI,,Breedr  Limited,,,,,Chichester,
grant.7849188,ur.014256576507.44,Julio,Soria,,PI,,,,,,,,
grant.7849188,ur.016447120107.18,Peter,Schmid,,Co-PI,,,,,,,,
grant.7849188,ur.015651537507.57,Javier,Jimenez,,Co-PI,,,,,,,,
grant.7849188,ur.015054157107.05,Callum,Atkinson,,Co-PI,,,,,,,,
grant.7924677,ur.01022126514.38,Alexander,Bismarck,,Co-PI,,,,,,,,
grant.8517009,ur.01255763236.10,Kazuhiro,Nogita,,PI,,,,,,,,
grant.8517009,ur.01062314110.19,Christopher,Gourlay,,Co-PI,,,,,,,,
grant.8517009,ur.010736222767.01,Keith,Sweatman,,Co-PI,,,,,,,,
grant.8530067,ur.01025221742.51,Dea,Stenbæk,Siggaard,PI,,,,,,,,
grant.8530068,ur.01251230075.13,Jane,Bøtkjær,Alrø,PI,,,,,,,,
grant.7924590,ur.01357061311.10,Jyoti,Choudhary,,Co-PI,,,,,,,,
grant.7819600,ur.012034771563.67,Aman,Rastogi,,PI,,,,,,,,
grant.7819600,ur.014754560363.39,Massimiliano,Zecchetto,,PI,,,,,,,,
grant.7819600,ur.012632352163.15,Arnesh,PALANISAMY,,PI,,,,,,,,
grant.7819600,ur.010442030563.36,Sina,ZINATLOU AJABSHIR,,PI,,,,,,,,
grant.7819600,ur.016347521363.15,Balaji,SOUNDARARAJAN,,PI,,,,,,,,
grant.7819600,ur.014225313163.63,Alexandre,Bobillier,,PI,,,,,,,,
grant.7612169,ur.01357727723.75,Kim,Jonas,Carol,PI,,,,,,,,
grant.7870453,ur.016343777562.93,Alex,Cazacu,,PI,grid.424534.0,Granta Design Limited,,East Midlands,GB,2653941,Cambridge,
grant.7836040,ur.013745647427.38,Ahmed,Elyamani,,Co-PI,,,,,,,,
grant.7836040,ur.013150267027.35,Sherif,Mourad,,Co-PI,,,,,,,,
grant.7924637,ur.015711624173.24,Chitkamon,Pradapkon,,PI,grid.1121.3,Rolls-Royce PLC,,London,GB,2651347,,United Kingdom
grant.7836648,ur.015251333255.73,Nick,Housby,,PI,,Accunea Ltd.,,,,,London,
grant.7829058,ur.01145146322.32,Raimondo,Ascione,,Co-PI,,,,,,,,
grant.7612013,ur.014033567641.19,Frederic,Leymarie,,Co-PI,,,,,,,,
grant.7612013,ur.0651433363.80,William,Latham,,Co-PI,,,,,,,,
grant.8101201,ur.012000330525.07,Peter,Chapman,,PI,grid.428062.a,Chelsea and Westminster NHS Foundation Trust,,,GB,2643743,London,
grant.7444348,ur.0612501550.00,Paul G.,Tucker,,Co-PI,,,,,,,,
grant.7444348,ur.01171402310.25,Neil David,Sandham,,Co-PI,,,,,,,,
grant.7444348,ur.01140125570.08,Alistair,Revell,James,Co-PI,,,,,,,,
grant.7444348,ur.0630475610.63,David,Emerson,,Co-PI,,,,,,,,
grant.7924977,ur.012762407301.05,Krunal,Kumpavat,,PI,,Nissan Motor (Gb) Limited,,,,,Maple Cross,
grant.7836437,ur.013475462567.78,Liam,Hill,,PI,grid.422993.7,Aston Martin Lagonda Limited,,West Midlands,GB,2636713,Warwick,United Kingdom
grant.7870390,ur.01262414665.28,John,Holloway,,Co-PI,,,,,,,,
grant.7870390,ur.013267550027.54,Heather,Zar,,Co-PI,,,,,,,,
grant.7870390,ur.01255430366.85,Mark,Nicol,Patrick,Co-PI,,,,,,,,
grant.7870390,ur.01362263454.17,Alexander John,Henderson,,Co-PI,,,,,,,,
grant.7870390,ur.0627614723.01,Dan,Stein,,Co-PI,,,,,,,,
grant.7870390,ur.01007156724.20,Diane M,Gray,,Co-PI,,,,,,,,
grant.7444720,ur.016217051602.86,Ingemar,Cox,Johansson,Co-PI,,,,,,,,
grant.7444720,ur.0773104535.38,Rachel,McKendry,Anne,Co-PI,,,,,,,,
grant.8469877,ur.0715147654.72,Philip,Taylor,C,PI,grid.1006.7,Newcastle University,,North East,GB,2641673,,United Kingdom
grant.8469877,ur.012500462442.36,Furong,Li,,Co-PI,grid.7340.0,University of Bath,,South West,GB,2656173,,United Kingdom
grant.8469877,ur.0652147560.05,Peter,Taylor,,Co-PI,grid.9909.9,University of Leeds,,Yorkshire and The Humber,GB,2644688,,United Kingdom
grant.8469877,ur.016076470507.32,Robin,Preece,,Co-PI,grid.5379.8,University of Manchester,,North West,GB,2643123,Manchester,United Kingdom
grant.8469877,ur.012237577263.05,Vladimir,Terzija,,Co-PI,grid.5379.8,University of Manchester,,North West,GB,2643123,Manchester,United Kingdom
grant.8469877,ur.016300672317.32,Sara,Walker,Louise,Co-PI,grid.1006.7,Newcastle University,,North East,GB,2641673,,United Kingdom
grant.8469877,ur.0705427560.83,Jianzhong,Wu,,Co-PI,grid.5600.3,Cardiff University,,Wales,GB,2653822,,United Kingdom
grant.7747398,ur.012425355535.16,Tse-Hui,Teh,,Co-PI,,,,,,,,
grant.7747398,ur.011361536257.04,Christopher,Jackson,Robert,Co-PI,,,,,,,,
grant.7747398,ur.011527423426.15,Helen,Bonsor,,Co-PI,,,,,,,,
grant.7747398,ur.010412703121.92,Andrew,Hughes,Graham,Co-PI,,,,,,,,
grant.7747398,ur.0601756120.05,Sarah,Bell,Jayne,Co-PI,,,,,,,,
grant.7747398,ur.01315750530.52,Carl,Watson,James,Co-PI,,,,,,,,
grant.7747398,ur.012463164075.07,Stephanie,Bricker,,Co-PI,,,,,,,,
grant.7747398,ur.0604221520.18,Simon,Dadson,James,Co-PI,,,,,,,,
grant.7747398,ur.010706331273.98,Nici,Zimmermann,,Co-PI,,,,,,,,
grant.7612924,ur.014474366063.35,Maria,Ruiz Ortega,,PI,,,,,,,,
grant.7612924,ur.01351704043.74,Erdem,Sanal,,PI,,,,,,,,
grant.7612924,ur.016616574263.91,HoChan,Cheon,,PI,,,,,,,,
grant.7612924,ur.07627473345.71,Daniel Felipe,Luque Duque,,PI,,,,,,,,
grant.7612924,ur.015223633263.15,Laura,Mora Bitria,,PI,,,,,,,,
grant.7612924,ur.013101425063.70,Noor,Kherreh,,PI,,,,,,,,
grant.7612924,ur.016021213663.05,Van Thuy,Truong,,PI,,,,,,,,
grant.7612924,ur.010113523063.08,Carina,Bruckmaier,,PI,,,,,,,,
grant.7612924,ur.011506464063.10,Giulia,Belluccini,,PI,,,,,,,,
grant.7612924,ur.012304044463.68,Lea,Sta,,PI,,,,,,,,
grant.7612924,ur.010711103463.43,Elena,de Dios Panal,,PI,,,,,,,,
grant.7612924,ur.014737603545.39,Alessandro,Greco,,PI,,,,,,,,
grant.7612924,ur.014426252663.46,Flavia,Feliciangeli,,PI,,,,,,,,
grant.7746913,ur.015202111227.53,Stoyan,Smoukov,,PI,grid.4868.2,"Queen Mary, University of London",,London,GB,2643743,,United Kingdom
grant.7611963,ur.0733506756.00,Shehan,Hettiaratchy,,Co-PI,,,,,,,,
grant.8101276,ur.01027642754.06,Michael,Fairweather,,Co-PI,,,,,,,,
grant.7836286,ur.016065041443.05,Timothy,Davies,,PI,grid.1121.3,Rolls-Royce PLC,,London,GB,2651347,,United Kingdom
grant.7747104,ur.013370442145.41,Peter,Shearman,,PI,grid.433277.6,Cisco International Limited,,Wales,GB,2643743,CARDIFF,
grant.7837111,ur.01134404432.08,Graham,Oakes,,PI,,Upside Energy Ltd,,North West,,,NORTHWICH,
grant.7746061,ur.0611617270.36,Eoin,O'Gorman,,Co-PI,,,,,,,,
grant.7748515,ur.011545231260.27,Adrian,Teo,Kee Keong,Co-PI,,,,,,,,
grant.7747912,ur.010443157514.44,Mark,Wildig,,PI,,Ovationdata Limited,,South East,,,ORPINGTON,
grant.7444071,ur.0744052747.28,Nikolaos,Zygouras,,PI,grid.7372.1,University of Warwick,,West Midlands,GB,2652221,,United Kingdom
grant.7747018,ur.01063334514.37,Umberto,D'Alessandro,,Co-PI,,,,,,,,
grant.7747018,ur.01334277123.91,Coumba,TOURE KANE,,Co-PI,,,,,,,,
grant.7747018,ur.010643570334.08,CHEMIN,Isabelle,,Co-PI,,,,,,,,
grant.7672881,ur.016446715145.96,Mohammed,Maqbool,,PI,grid.412603.2,Qatar University,,,QA,290030,,Qatar
grant.7672881,ur.0710045657.55,Aboubakr,Abdullah,,PI,grid.412603.2,Qatar University,,,QA,290030,,Qatar
grant.7672881,ur.010377564376.95,Nicholas,Laycock,,PI,grid.498653.5,Qatar Shell Research & Technology Center QSTP LLC,,,QA,290030,,Qatar
grant.7672881,ur.010463562074.14,Marwa,al-Ansary,,Co-PI,grid.498653.5,Qatar Shell Research & Technology Center QSTP LLC,,,QA,290030,,Qatar
grant.8481929,ur.015260145172.05,TC,Murray,,Co-PI,grid.1008.9,University of Melbourne,AU-VIC,,AU,2158177,,
grant.8481937,ur.01343374154.43,DM,Harwood,,Co-PI,grid.24434.35,University of Nebraska-Lincoln,US-NE,,US,5072006,,
grant.8481937,ur.016302063671.73,L,De Santis,,Co-PI,,National Institute of Oceanography & Experimental Geophysics,,,IT,3165185,,
grant.8481937,ur.013527541317.96,JAP,Bendle,,Co-PI,grid.6572.6,University of Birmingham,,,GB,2655603,,
grant.8481937,ur.015170615517.77,J,Müller,,Co-PI,,Alfred Wegener Instiute,,,,,,
grant.8481937,ur.012406457401.26,O,Seki,,Co-PI,grid.39158.36,Hokkaido University,,,JP,2128295,,
grant.8481937,ur.013017771363.06,G,Cortese,,Co-PI,grid.15638.39,GNS Science,,,NZ,2188164,,
grant.8481937,ur.011601610721.33,F,Sangiorgi,,Co-PI,grid.5477.1,University of Utrecht,,,NL,2745912,,
grant.8481937,ur.010012372117.79,RM,DeConto,,Co-PI,grid.266683.f,University of Massachusetts Amherst,US-MA,,US,4929023,,
grant.8481937,ur.015634751266.69,BJ,Duncan,,Co-PI,grid.267827.e,Victoria University of Wellington,,,NZ,2179537,,
grant.8481937,ur.01233204652.79,AE,Shevenell,,Co-PI,grid.170693.a,University of South Florida,US-FL,,US,4174757,,
grant.8481937,ur.01346270104.81,A,Condron,,Co-PI,grid.56466.37,Woods Hole Oceanographic Institution,US-MA,,US,4936174,,
grant.7747672,ur.012570700134.83,Christoph,Sele,,PI,grid.434434.0,Eight19 Limited,,,GB,2653941,Cambridge,
grant.7444185,ur.010116517233.22,David,Acreman,Matthew,Co-PI,,,,,,,,
grant.7444185,ur.011356701632.40,Daniel,Ruprecht,,Co-PI,,,,,,,,
grant.7444185,ur.012460135322.19,Martin,Schreiber,,Co-PI,,,,,,,,
grant.7444185,ur.011530526667.18,Beth,Wingate,,Co-PI,,,,,,,,
grant.7746870,ur.0672361162.46,Sarah,Kiguli,,Co-PI,,,,,,,,
grant.7746870,ur.01267053653.06,Victor,Musiime,,Co-PI,,,,,,,,
grant.7612184,ur.016412144710.24,David,Moxey,Christopher,Co-PI,,,,,,,,
grant.7612184,ur.012404653211.80,Patrick,Farrell,Emmet,Co-PI,,,,,,,,
grant.7747302,ur.0747024546.90,Martie,Van Tongeren,Josephus,Co-PI,grid.5379.8,University of Manchester,,North West,GB,2643123,Manchester,United Kingdom
grant.7747302,ur.0754274002.97,Andrew,McIntosh,Mark,Co-PI,grid.4305.2,University of Edinburgh,,Scotland,GB,2650225,,United Kingdom
grant.7747302,ur.01371504405.32,Ronan,Lyons,Anthony,Co-PI,grid.4827.9,Swansea University,,Wales,GB,2636432,,United Kingdom
grant.7747302,ur.0614233036.16,Kate,Hunt,,Co-PI,,,,,,,,
grant.7748626,ur.01026477030.03,Enass,Abo-Hamed,,PI,,H2go Power Ltd,,East of England,,,London,
grant.7388821,ur.014052710707.23,Matthew,Apps,,PI,grid.4991.5,University of Oxford,,South East,GB,2640729,,United Kingdom
grant.7747425,ur.01323033713.85,Ali,Salehi-Reyhani,,PI,grid.13097.3c,King's College London,,London,GB,2643743,,United Kingdom
grant.7748646,ur.013462574105.86,Susan Andrea,Bernal Lopez,,PI,grid.9909.9,University of Leeds,,Yorkshire and The Humber,GB,2644688,,United Kingdom
grant.7920872,ur.01022255644.17,Simak,Ali,,PI,,,,,,,,
grant.7920872,ur.016317642343.15,Philippe,JUIN,,Co-PI,,,,,,,,
grant.7920872,ur.013410565122.88,Stephen,Johnston,,Co-PI,,,,,,,,
grant.7920872,ur.015776405257.84,Mitch,Dowsett,,Co-PI,,,,,,,,
grant.7920872,ur.010672274364.82,Laki,Buluwela,,Co-PI,,,,,,,,
grant.7920872,ur.01240757057.65,Lesley-Ann,Martin,,Co-PI,,,,,,,,
grant.8457317,ur.014423710663.55,Richard,Zeifman,,PI,,,,,,,,
grant.8457317,ur.015221271263.76,Candice,Monson,,Co-PI,,,,,,,,
grant.7570877,ur.013451063505.40,Rajesh,MADHU,,PI,,,,,,,,
grant.7612931,ur.016371760363.50,Olivier,Hubert,,PI,,,,,,,,
grant.7612931,ur.07666707163.78,Arya,ASLANI,,PI,,,,,,,,
grant.7612931,ur.013452171563.43,Gokul,Murali,,PI,,,,,,,,
grant.7612931,ur.014510357221.06,Babak,Fazlali,,PI,,,,,,,,
grant.7612931,ur.014201436763.08,Jaganath,Thirunavukkarasu,,PI,,,,,,,,
grant.7612931,ur.015717525745.45,Guillaume,Broggi,,PI,,,,,,,,
grant.7612931,ur.013715206457.46,Sina,AhmadvashAghbash,,PI,,,,,,,,
grant.7612931,ur.010464267563.01,Rajnish,Kumar,,PI,,,,,,,,
grant.7612931,ur.013404056363.12,Alexios,Argyropoulos,,PI,,,,,,,,
grant.7612931,ur.015122145345.70,Salvatore Giacomo,Marino,,PI,,,,,,,,
grant.7612931,ur.012057230563.12,Camilo,Rojas,,PI,,,,,,,,
grant.7612931,ur.014777017363.78,Paul,Woody,,PI,,,,,,,,
grant.7612931,ur.015574377763.01,Tahreem,Tahreem,,PI,,,,,,,,
grant.7444629,ur.01225535146.79,Joerg,Albert,Thaddaeus,PI,grid.83440.3b,University College London,,London,GB,2643743,,United Kingdom
grant.7444629,ur.01136653512.39,Matthew,Topping,,Co-PI,grid.83440.3b,University College London,,London,GB,2643743,,United Kingdom
grant.7746763,ur.015612614024.91,Lawrence,Moon,,Co-PI,,,,,,,,
grant.7746839,ur.0667357472.49,Ashwin,Dhanda,,Co-PI,grid.11201.33,University of Plymouth,,South West,GB,2640194,,United Kingdom
grant.7746839,ur.01106635510.14,David,Adams,Harvey,Co-PI,grid.6572.6,University of Birmingham,,West Midlands,GB,2655603,,United Kingdom
grant.7746839,ur.01240123415.54,Stuart,Forbes,John,Co-PI,grid.4305.2,University of Edinburgh,,Scotland,GB,2650225,,United Kingdom
grant.7746839,ur.010427513764.23,William,Rosenberg,Malcolm,Co-PI,grid.83440.3b,University College London,,London,GB,2643743,,United Kingdom
grant.7746839,ur.01301202003.61,Paul,Newcombe,,Co-PI,grid.5335.0,University of Cambridge,,East of England,GB,2653941,,United Kingdom
grant.7444334,ur.01116567054.48,Nick,Chater,,Co-PI,,,,,,,,
grant.7389248,ur.012143456537.23,Xiaowei,Zhao,,PI,grid.7372.1,University of Warwick,,West Midlands,GB,2652221,,United Kingdom
grant.7745949,ur.01243315040.73,Rachel Pei-Jen,Lai,,PI,grid.451388.3,The Francis Crick Institute,,,GB,2643743,,
grant.7612146,ur.015275015710.05,Maria,Tanjala,,PI,,Big Couch Ltd,,London,,,LONDON,
grant.7611980,ur.01043732127.31,Christina,Redfield,,PI,grid.4991.5,University of Oxford,,South East,GB,2640729,,United Kingdom
grant.7611980,ur.01012104774.41,Jason,Schnell,Ronald,Co-PI,grid.4991.5,University of Oxford,,South East,GB,2640729,,United Kingdom
grant.7611980,ur.01166471571.04,Andrew,Baldwin,James,Co-PI,grid.4991.5,University of Oxford,,South East,GB,2640729,,United Kingdom
grant.7611980,ur.01022070144.54,Tim,Claridge,,Co-PI,grid.4991.5,University of Oxford,,South East,GB,2640729,,United Kingdom
grant.7611980,ur.01012123523.60,Ioannis,Vakonakis,,Co-PI,grid.4991.5,University of Oxford,,South East,GB,2640729,,United Kingdom
grant.7611266,ur.010131467454.48,Alexander,Fergusson,,PI,,Fergusson's Advanced Composite Technology Limited,,London,GB,,Albert Embankment,United Kingdom
grant.7157022,ur.014300056102.08,Mohammad,Rahmati,,PI,grid.42629.3b,Northumbria University,,North East,GB,2641673,,United Kingdom
grant.7611391,ur.01222615241.37,Etienne,Ntagwirumugara,,Co-PI,,,,,,,,
grant.7746292,ur.013625325774.69,Steve,Gledden,,PI,,"Aipod, Ltd",,,,,London,
grant.7444830,ur.01226756210.82,James,McCullagh,,PI,grid.4991.5,University of Oxford,,South East,GB,2640729,,United Kingdom
grant.7444830,ur.01316271563.85,John,MacKay,James,Co-PI,grid.4991.5,University of Oxford,,South East,GB,2640729,,United Kingdom
grant.7444830,ur.011632210747.10,Benjamin,Davis,,Co-PI,,,,,,,,
grant.7444830,ur.0623743164.72,Akane,Kawamura,,Co-PI,grid.4991.5,University of Oxford,,South East,GB,2640729,,United Kingdom
grant.7444830,ur.01222526354.00,Renier,Van Der Hoorn,,Co-PI,grid.4991.5,University of Oxford,,South East,GB,2640729,,United Kingdom
grant.7444830,ur.01057347543.23,Skirmantas,Kriaucionis,,Co-PI,grid.4991.5,University of Oxford,,South East,GB,2640729,,United Kingdom
grant.7444830,ur.07512676162.86,Philip,Poole,Simon,Co-PI,grid.4991.5,University of Oxford,,South East,GB,2640729,,United Kingdom
grant.7444830,ur.01175113332.59,Richard George,Ratcliffe,,Co-PI,grid.4991.5,University of Oxford,,South East,GB,2640729,,United Kingdom
grant.7444830,ur.01236533525.33,Kieran,Clarke,,Co-PI,grid.4991.5,University of Oxford,,South East,GB,2640729,,United Kingdom
grant.7444830,ur.01037404765.29,Lee,Sweetlove,James,Co-PI,grid.4991.5,University of Oxford,,South East,GB,2640729,,United Kingdom
grant.7444830,ur.01022740437.12,Nicholas,Kruger,John,Co-PI,grid.4991.5,University of Oxford,,South East,GB,2640729,,United Kingdom
grant.7444830,ur.01225607615.78,Christopher Joseph,Schofield,,Co-PI,grid.4991.5,University of Oxford,,South East,GB,2640729,,United Kingdom
grant.7444830,ur.011401336761.43,Rosalind Emily Mayors,Rickaby,,Co-PI,grid.4991.5,University of Oxford,,South East,GB,2640729,,United Kingdom
grant.7444830,ur.01112135725.18,Gail,Preston,Margaret,Co-PI,grid.4991.5,University of Oxford,,South East,GB,2640729,,United Kingdom
grant.7444830,ur.0751517735.15,Emily,Flashman,,Co-PI,grid.4991.5,University of Oxford,,South East,GB,2640729,,United Kingdom
grant.7444830,ur.07744374412.60,Tom,Brown,,Co-PI,grid.4991.5,University of Oxford,,South East,GB,2640729,,United Kingdom
grant.7444830,ur.01002540611.70,Heidi,De Wet,,Co-PI,grid.4991.5,University of Oxford,,South East,GB,2640729,,United Kingdom
grant.7611094,ur.0741464325.49,Rachel,Williams,,Co-PI,,,,,,,,
grant.7611094,ur.01326114165.13,Alvaro,Mata,,Co-PI,,,,,,,,
grant.7611094,ur.01346333533.37,Jonathan,Dawson,Ian,Co-PI,,,,,,,,
grant.7611094,ur.07661315457.67,Richard,Oreffo,,Co-PI,,,,,,,,
grant.7611094,ur.07714345177.42,Kevin,Shakesheff,,Co-PI,,,,,,,,
grant.7611094,ur.01360335141.16,Mark,Bradley,,Co-PI,,,,,,,,
grant.7611094,ur.01240123415.54,Stuart,Forbes,John,Co-PI,,,,,,,,
grant.7611094,ur.010540447237.70,Felicity,Rose,Rosamari,Co-PI,,,,,,,,
grant.7611094,ur.0721507574.02,Nicholas,Evans,David,Co-PI,,,,,,,,
grant.7611094,ur.0662137470.32,Ricky,Wildman,Darren,Co-PI,,,,,,,,
grant.7611094,ur.016312052452.22,Andrew,Carr,,Co-PI,,,,,,,,
grant.7611094,ur.01361312545.49,Manuel,Salmeron-Sanchez,,Co-PI,,,,,,,,
grant.7611094,ur.0702706047.20,Alberto,Saiani,,Co-PI,,,,,,,,
grant.7611094,ur.0664165517.21,Lisa,White,Jane,Co-PI,,,,,,,,
grant.7611094,ur.01306634725.94,Robin,Ali,Raihan,Co-PI,,,,,,,,
grant.7747868,ur.012561175734.66,Vladimir,Yufit,,PI,,Rfc Power Limited,,,,,London,
grant.7747362,ur.01232300360.53,Emma,Bunce,J,PI,grid.9918.9,University of Leicester,,East Midlands,GB,2644668,,United Kingdom
grant.7157044,ur.01013431410.16,Mark,Birkinshaw,,PI,grid.5337.2,University of Bristol,,South West,GB,2654675,,United Kingdom
grant.7157044,ur.01310744160.04,Malcolm,Bremer,Neal,Co-PI,grid.5337.2,University of Bristol,,South West,GB,2654675,,United Kingdom
grant.7157044,ur.01321471560.17,Benjamin,Maughan,John,Co-PI,grid.5337.2,University of Bristol,,South West,GB,2654675,,United Kingdom
grant.7389415,ur.015416040220.04,Michael,Hughes,,PI,grid.9759.2,University of Kent,,South East,GB,2653877,,United Kingdom
grant.7611890,ur.0767366100.45,Thomas,Parks,Edward,Co-PI,,,,,,,,
grant.7611546,ur.016322550050.51,Fenton,Mann,,PI,,Torr Scientific Limited,,South East,,,Bexhill On Sea,
grant.8470208,ur.010203314317.54,Debbie,Lawlor,,PI,grid.5337.2,University of Bristol,,South West,GB,2654675,,United Kingdom
grant.7611169,ur.016531203545.68,Dietmar,Lang,,PI,grid.418707.d,Unilever U.K. Central Resources Limited,,East of England,GB,2643743,Bedford,
grant.7611238,ur.014321541705.47,Stelios,Mores,,PI,,Heath Scientific Company Ltd,,,,,Bletchley,
grant.7156030,ur.0753716365.19,Thomas,Headen,Fraser,PI,grid.14467.30,STFC - Laboratories,,South East,GB,2636389,,United Kingdom
grant.7611413,ur.01203522437.45,Giuliano,Russo,,PI,grid.4868.2,"Queen Mary, University of London",,London,GB,2643743,,United Kingdom
grant.7611413,ur.013350057645.91,Mario,Scheffer,Cesar,Co-PI,,,,,,,,
grant.7611413,ur.010016703574.95,Maria Teresa,Seabra Soares De Britto E Alves,,Co-PI,,,,,,,,
grant.7611413,ur.0700455745.05,David,McCoy,,Co-PI,grid.4868.2,"Queen Mary, University of London",,London,GB,2643743,,United Kingdom
grant.7611413,ur.012413334650.38,Daniel,Wang,Wei,Co-PI,grid.4868.2,"Queen Mary, University of London",,London,GB,2643743,,United Kingdom
grant.8469514,ur.01042477353.58,Frederick,Warren,James,PI,grid.40368.39,Institute of Food Research,,East of England,GB,2641181,,United Kingdom
grant.8469514,ur.01025404644.74,Arjan,Narbad,,Co-PI,grid.40368.39,Institute of Food Research,,East of England,GB,2641181,,United Kingdom
grant.8469514,ur.01041110150.43,Peter,Wilde,James,Co-PI,grid.40368.39,Institute of Food Research,,East of England,GB,2641181,,United Kingdom
grant.8469514,ur.0612200006.15,Cathrina,Edwards,Hansen,Co-PI,grid.40368.39,Institute of Food Research,,East of England,GB,2641181,,United Kingdom
grant.8469514,ur.0772334607.36,Nathalie,Juge,,Co-PI,grid.40368.39,Institute of Food Research,,East of England,GB,2641181,,United Kingdom
grant.8469514,ur.01134447512.47,Paul,Kroon,Antony,Co-PI,grid.40368.39,Institute of Food Research,,East of England,GB,2641181,,United Kingdom
grant.8469514,ur.01213047447.50,Richard,Mithen,,Co-PI,grid.40368.39,Institute of Food Research,,East of England,GB,2641181,,United Kingdom
grant.8470042,ur.0612200006.15,Cathrina,Edwards,Hansen,PI,grid.40368.39,Institute of Food Research,,East of England,GB,2641181,,United Kingdom
grant.8470042,ur.010475147445.30,Brittany,Hazard,,Co-PI,grid.40368.39,Institute of Food Research,,East of England,GB,2641181,,United Kingdom
grant.8470042,ur.01042477353.58,Frederick,Warren,James,Co-PI,grid.40368.39,Institute of Food Research,,East of England,GB,2641181,,United Kingdom
grant.8470782,ur.01044575154.76,Mark,Pallen,John,PI,grid.40368.39,Institute of Food Research,,East of England,GB,2641181,,United Kingdom
grant.8470782,ur.01220046325.39,Mark,Webber,Alexander,Co-PI,grid.40368.39,Institute of Food Research,,East of England,GB,2641181,,United Kingdom
grant.8470782,ur.0622537266.95,Alison,Mather,,Co-PI,grid.40368.39,Institute of Food Research,,East of England,GB,2641181,,United Kingdom
