,aff_city,aff_city_id,aff_country,aff_country_code,aff_id,aff_name,aff_state,aff_state_code,id,researcher_id,first_name,last_name
18754,Sendai,2111149.0,Japan,JP,grid.69566.3a,Tohoku University,,,pub.1091808106,ur.012433746665.15,Satoshi,Awaji
18755,Nagoya,1856057.0,Japan,JP,grid.27476.30,Nagoya University,,,pub.1091808106,ur.016336561407.95,Yuji,Tsuchiya
18756,Nagoya,1856057.0,Japan,JP,grid.27476.30,Nagoya University,,,pub.1091808106,ur.016540272047.15,Shun,Miura
18757,Fukuoka,1863967.0,Japan,JP,grid.177174.3,Kyushu University,,,pub.1091808106,ur.016540272047.15,Shun,Miura
18758,Nagoya,1856057.0,Japan,JP,grid.27476.30,Nagoya University,,,pub.1091808106,ur.013706254136.44,Yusuke,Ichino
18759,Nagoya,1856057.0,Japan,JP,grid.27476.30,Nagoya University,,,pub.1091808106,ur.011045165711.47,Yutaka,Yoshida
18760,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1091808106,ur.014430116143.81,Kaname,Matsumoto
18761,Nanjing,1799962.0,China,CN,grid.260474.3,Nanjing Normal University,,,pub.1092100560,ur.010274574067.86,Shui-Hua,Wang
18762,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1092100560,ur.010274574067.86,Shui-Hua,Wang
18763,Nanjing,1799962.0,China,CN,grid.260474.3,Nanjing Normal University,,,pub.1092100560,ur.012070777663.46,Wen-Juan,Jia
18764,Nanjing,1799962.0,China,CN,grid.260474.3,Nanjing Normal University,,,pub.1092100560,ur.01332614412.59,Yu-Dong,Zhang
18765,Jiaozuo,1805987.0,China,CN,grid.412097.9,Henan Polytechnic University,,,pub.1092100560,ur.01332614412.59,Yu-Dong,Zhang
18766,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1095852857,ur.012635135313.86,Kunio,Yamamoto
18767,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1095852857,,Toma,Shimosoyama
18768,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1095852857,ur.011451631301.53,Tsukasa,Noma
18769,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1095852073,ur.015200316206.33,Nagisa,Kondo
18770,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1095852073,ur.013740447364.72,Warapon,Chinsatit
18771,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1095852073,ur.07547774471.33,Takeshi,Saitoh
18772,Nagoya,1856057.0,Japan,JP,grid.27476.30,Nagoya University,,,pub.1085848187,ur.016540272047.15,S,Miura
18773,Nagoya,1856057.0,Japan,JP,grid.27476.30,Nagoya University,,,pub.1085848187,ur.016336561407.95,Y,Tsuchiya
18774,Nagoya,1856057.0,Japan,JP,grid.27476.30,Nagoya University,,,pub.1085848187,ur.011045165711.47,Y,Yoshida
18775,Nagoya,1856057.0,Japan,JP,grid.27476.30,Nagoya University,,,pub.1085848187,ur.013706254136.44,Y,Ichino
18776,Sendai,2111149.0,Japan,JP,grid.69566.3a,Tohoku University,,,pub.1085848187,ur.012433746665.15,S,Awaji
18777,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1085848187,ur.014430116143.81,K,Matsumoto
18778,Tsukuba,2110683.0,Japan,JP,grid.208504.b,National Institute of Advanced Industrial Science and Technology,,,pub.1085848187,ur.0776561012.42,A,Ibi
18779,Tsukuba,2110683.0,Japan,JP,grid.208504.b,National Institute of Advanced Industrial Science and Technology,,,pub.1085848187,ur.0620576146.82,T,Izumi
18780,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1036923362,ur.012537450303.56,Tomohide,Yabuki
18781,Tokyo,1850147.0,Japan,JP,grid.411764.1,Meiji University,,,pub.1036923362,ur.07621311155.23,Osamu,Nakabeppu
18782,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1101757060,ur.012442471303.45,Koju,HIRAKI
18783,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1101757060,,Satoru,KINJYO
18784,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1101757060,,Reuben Jikeme,Umunna
18785,Sydney,2147714.0,Australia,AU,grid.1005.4,UNSW Sydney,New South Wales,AU-NSW,pub.1091145808,,C.,Sheridan
18786,Sydney,2147714.0,Australia,AU,grid.1005.4,UNSW Sydney,New South Wales,AU-NSW,pub.1091145808,ur.012613410623.18,J.,Young
18787,Sydney,2147714.0,Australia,AU,grid.1005.4,UNSW Sydney,New South Wales,AU-NSW,pub.1091145808,ur.011222056445.46,Harald,Kleine
18788,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1091145808,ur.012442471303.45,Koju,Hiraki
18789,,,,,,"Japan Aerospace Exploration Agency (JAXA), ISAS",,,pub.1091145808,,Satoshi,Nonaka
18790,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1093001921,ur.014742246663.34,Ryuugo,MOCHIZUKI
18791,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1093001921,ur.015537627263.58,Kazuo,ISHII
18792,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1090356193,ur.012537450303.56,Tomohide,Yabuki
18793,Tokyo,1850147.0,Japan,JP,grid.26999.3d,University of Tokyo,,,pub.1090356193,ur.07621311155.23,Osamu,Nakabeppu
18794,Tianjin,1792947.0,China,CN,grid.33763.32,Tianjin University,,,pub.1090356193,,Yoshio,Utaka
18795,Tokyo,1850147.0,Japan,JP,grid.412905.b,Tamagawa University,,,pub.1090356193,,Yoshio,Utaka
18796,Tianjin,1792947.0,China,CN,grid.33763.32,Tianjin University,,,pub.1090356193,ur.015421421415.07,Zhihao,Chen
18797,Tianjin,1792947.0,China,CN,grid.33763.32,Tianjin University,,,pub.1090356193,ur.016177611067.57,Yoshio,Utaka
18798,Tokyo,1850147.0,Japan,JP,grid.412905.b,Tamagawa University,,,pub.1090356193,ur.016177611067.57,Yoshio,Utaka
18799,Tokyo,1850147.0,Japan,JP,grid.419152.a,Shibaura Institute of Technology,,,pub.1090356193,ur.015214042143.63,Naoki,Ono
18800,Fukuoka,1863967.0,Japan,JP,grid.177174.3,Kyushu University,,,pub.1090356193,ur.014537460421.85,Haruhiko,Ohta
18801,Tokyo,1850147.0,Japan,JP,grid.266298.1,University of Electro-Communications,,,pub.1090356193,ur.013113773415.45,Tomio,Okawa
18802,Hachiōji,1863440.0,Japan,JP,grid.482504.f,National Institute Of Technology,,,pub.1095478608,,Takahiro,Kizu
18803,Hachiōji,1863440.0,Japan,JP,grid.482504.f,National Institute Of Technology,,,pub.1095478608,,Masataka,Inoue
18804,Hachiōji,1863440.0,Japan,JP,grid.482504.f,National Institute Of Technology,,,pub.1095478608,ur.014317624011.40,Keiichi,Yoshino
18805,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1095478608,ur.012442471303.45,Koju,Hiraki
18806,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1093360880,ur.011742657512.04,Arindam G.,Mahapatra
18807,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1093360880,ur.013547467411.15,Keiichi,Horio
18808,Sendai,2111149.0,Japan,JP,grid.69566.3a,Tohoku University,,,pub.1045556791,ur.016336561407.95,Yuji,Tsuchiya
18809,Nagoya,1856057.0,Japan,JP,grid.27476.30,Nagoya University,,,pub.1045556791,ur.016336561407.95,Yuji,Tsuchiya
18810,Sendai,2111149.0,Japan,JP,grid.69566.3a,Tohoku University,,,pub.1045556791,ur.012433746665.15,Satoshi,Awaji
18811,Sendai,2111149.0,Japan,JP,grid.69566.3a,Tohoku University,,,pub.1045556791,ur.016307604307.40,Kazuo,Watanabe
18812,Nagoya,1856057.0,Japan,JP,grid.27476.30,Nagoya University,,,pub.1045556791,ur.016540272047.15,Shun,Miura
18813,Nagoya,1856057.0,Japan,JP,grid.27476.30,Nagoya University,,,pub.1045556791,ur.013706254136.44,Yusuke,Ichino
18814,Nagoya,1856057.0,Japan,JP,grid.27476.30,Nagoya University,,,pub.1045556791,ur.011045165711.47,Yutaka,Yoshida
18815,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1045556791,ur.014430116143.81,Kaname,Matsumoto
18816,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1044614794,ur.012537450303.56,Tomohide,Yabuki
18817,Tokyo,1850147.0,Japan,JP,grid.411764.1,Meiji University,,,pub.1044614794,ur.07621311155.23,Osamu,Nakabeppu
18818,,,,,,"GISTDA Academy, Geo-Informatics and Space Technology Development Agency, Thailand",,,pub.1013146152,,Ammarin,Pimnoo
18819,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1013146152,ur.012442471303.45,Koju,Hiraki
18820,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1013861265,ur.0620051541.76,H.,Kamada
18821,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1013861265,ur.012700222557.46,J.,Furuya
18822,Osaka,1853909.0,Japan,JP,grid.136593.b,Osaka University,,,pub.1013861265,ur.013456165172.25,M.,Yamaguchi
18823,Tokyo,1850147.0,Japan,JP,grid.143643.7,Tokyo University of Science,,,pub.1013861265,ur.010550656521.16,S.,Oryu
18824,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1086382183,,Sota,Kuroki
18825,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1086382183,ur.012537450303.56,Tomohide,Yabuki
18826,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1086382183,ur.013007337011.42,Koji,Miyazaki
18827,,,,,,"High-<i>T</i><sub>c</sub> superconducting Wires Group, National Institute for Materials Science",,,pub.1030161393,ur.011024325503.67,Hiroaki,Kumakura
18828,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1030161393,ur.014430116143.81,Kaname,Matsumoto
18829,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1086381406,ur.014742246663.34,Ryuugo,MOCHIZUKI
18830,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1086381406,ur.015537627263.58,Kazuo,ISHII
18831,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1039495641,ur.012537450303.56,Tomohide,Yabuki
18832,New York,5128581.0,United States,US,grid.254250.4,City College of New York,New York,US-NY,pub.1039495641,ur.016511153263.19,Randy,Samaroo
18833,Tokyo,1850147.0,Japan,JP,grid.411764.1,Meiji University,,,pub.1039495641,ur.07621311155.23,Osamu,Nakabeppu
18834,New York,5128581.0,United States,US,grid.254250.4,City College of New York,New York,US-NY,pub.1039495641,ur.014505120175.91,Masahiro,Kawaji
18835,Potsdam,2852458.0,Germany,DE,grid.11348.3f,University of Potsdam,,,pub.1094034714,ur.014037326375.06,Elnaz,Mazandarani
18836,Potsdam,2852458.0,Germany,DE,grid.11348.3f,University of Potsdam,,,pub.1094034714,ur.010002430453.23,Ulrike,Lucke
18837,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1094034714,ur.014535302417.99,Kaori,Yoshida
18838,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1094034714,ur.015332663017.80,Mario,Köppen
18839,Hiroshima,1862415.0,Japan,JP,grid.257022.0,Hiroshima University,,,pub.1004704289,ur.011522456611.01,S.,Saini
18840,Hiroshima,1862415.0,Japan,JP,grid.257022.0,Hiroshima University,,,pub.1004704289,ur.015747527565.35,P.,Mele
18841,Hiroshima,1862415.0,Japan,JP,grid.257022.0,Hiroshima University,,,pub.1004704289,ur.07450012133.11,H.,Honda
18842,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1004704289,ur.014430116143.81,K.,Matsumoto
18843,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1004704289,ur.013007337011.42,K.,Miyazaki
18844,Darmstadt,2938913.0,Germany,DE,grid.6546.1,Technical University of Darmstadt,,,pub.1004704289,ur.016221176533.12,L. Molina,Luna
18845,Charlottesville,4752031.0,United States,US,grid.27755.32,University of Virginia,Virginia,US-VA,pub.1004704289,ur.012414150754.12,P. E.,Hopkins
18846,Sydney,2147714.0,Australia,AU,grid.1005.4,UNSW Sydney,New South Wales,AU-NSW,pub.1008345904,ur.012613410623.18,J.,Young
18847,Sydney,2147714.0,Australia,AU,grid.1005.4,UNSW Sydney,New South Wales,AU-NSW,pub.1008345904,,K.,Carriage
18848,Sydney,2147714.0,Australia,AU,grid.1005.4,UNSW Sydney,New South Wales,AU-NSW,pub.1008345904,ur.010275717353.51,B.,Oakes
18849,Sydney,2147714.0,Australia,AU,grid.1005.4,UNSW Sydney,New South Wales,AU-NSW,pub.1008345904,ur.011222056445.46,H.,Kleine
18850,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1008345904,ur.012442471303.45,K.,Hiraki
18851,Tokyo,1850147.0,Japan,JP,grid.62167.34,Japan Aerospace Exploration Agency,,,pub.1008345904,ur.010175514041.86,Y.,Inatani
18852,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1013758676,ur.012537450303.56,Tomohide,Yabuki
18853,Tokyo,1850147.0,Japan,JP,grid.411764.1,Meiji University,,,pub.1013758676,ur.07621311155.23,Osamu,Nakabeppu
18854,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1011371083,ur.0620051541.76,H.,Kamada
18855,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1011371083,ur.012700222557.46,J.,Furuya
18856,Osaka,1853909.0,Japan,JP,grid.136593.b,Osaka University,,,pub.1011371083,ur.013456165172.25,M.,Yamaguchi
18857,Tokyo,1850147.0,Japan,JP,grid.143643.7,Tokyo University of Science,,,pub.1011371083,ur.010361472531.22,E.,Uzu
18858,Hiroshima,1862415.0,Japan,JP,grid.257022.0,Hiroshima University,,,pub.1036341174,ur.015747527565.35,Paolo,Mele
18859,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1036341174,,Hiroyuki,Kamei
18860,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1036341174,,Hiroyuki,Yasumune
18861,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1036341174,ur.014430116143.81,Kaname,Matsumoto
18862,,,,,,"Fukuoka Industry, Science & Technology Foundation — LSI Design Industry, 814-0001, Fukuoka, Japan",,,pub.1036341174,ur.014430116143.81,Kaname,Matsumoto
18863,,,,,,"Fukuoka Industry, Science & Technology Foundation — LSI Design Industry, 814-0001, Fukuoka, Japan",,,pub.1036341174,ur.013007337011.42,Koji,Miyazaki
18864,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1036341174,ur.013007337011.42,Koji,Miyazaki
18865,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1070722108,ur.012442471303.45,Koju,HIRAKI
18866,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1070722108,ur.013024547400.39,Kenjiro,YASUOKA
18867,Sydney,2147714.0,Australia,AU,grid.1005.4,UNSW Sydney,New South Wales,AU-NSW,pub.1070722108,ur.011222056445.46,Harald,KLEINE
18868,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1090240348,ur.012170457234.89,Hiroyuki,KONAGAMITSU
18869,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1090240348,ur.012442471303.45,Koju,HIRAKI
18870,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1102594861,ur.012537450303.56,Tomohide,Yabuki
18871,New York,5128581.0,United States,US,grid.254250.4,City College of New York,New York,US-NY,pub.1102594861,ur.016511153263.19,Randy,Samaroo
18872,Tokyo,1850147.0,Japan,JP,grid.411764.1,Meiji University,,,pub.1102594861,ur.07621311155.23,Osamu,Nakabeppu
18873,New York,5128581.0,United States,US,grid.254250.4,City College of New York,New York,US-NY,pub.1102594861,ur.014505120175.91,Masahiro,Kawaji
18874,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1090244138,ur.014407764041.46,Daikai,ZAITSU
18875,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1090244138,ur.011645110703.01,Shohei,YAMADA
18876,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1090244138,ur.012442471303.45,Koju,HIRAKI
18877,Nagoya,1856057.0,Japan,JP,grid.27476.30,Nagoya University,,,pub.1005890403,ur.013441607272.73,Y.,Sawano
18878,Nagoya,1856057.0,Japan,JP,grid.27476.30,Nagoya University,,,pub.1005890403,ur.011045165711.47,Y.,Yoshida
18879,Nagoya,1856057.0,Japan,JP,grid.27476.30,Nagoya University,,,pub.1005890403,ur.013706254136.44,Y.,Ichino
18880,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1005890403,ur.014430116143.81,K.,Matsumoto
18881,Sendai,2111149.0,Japan,JP,grid.69566.3a,Tohoku University,,,pub.1005890403,ur.012433746665.15,S.,Awaji
18882,,,,,,"Tatsuo Maetani was born in Kagawa, Japan, in 1962. He received the B.E. degree from Osaka Prefecture University, Sakai, Japan, in 1984., , In 1984, he was an Engineer with Matsushita Electric Industrial Company, Ltd. He is currently with the Motor Business Unit, Appliances Company, Panasonic Corporation, Daito, Japan, where he is involved in research and development of motor control technologies.,",,,pub.1061625833,ur.014340041147.45,Tatsuo,Maetani
18883,Kadoma,1860871.0,Japan,JP,grid.410834.a,Panasonic (Japan),,,pub.1061625833,ur.014340041147.45,Tatsuo,Maetani
18884,,,,,,"Yoshinori Isomura was born in Hyogo, Japan, on June 2, 1969. He received the B.E. degree in control engineering from Kyushu Institute of Technology, Kitakyushu, Japan, in 1992., , In 1992, he was an Engineer with Matsushita Electric Industrial Company, Ltd. He is currently with the Motor Business Unit, Appliances Company, Panasonic Corporation, Daito, Japan, where he is involved in research and development of motor control technologies.,",,,pub.1061625833,ur.07714521765.43,Yoshinori,Isomura
18885,Kadoma,1860871.0,Japan,JP,grid.410834.a,Panasonic (Japan),,,pub.1061625833,ur.07714521765.43,Yoshinori,Isomura
18886,,,,,,"Akihiko Watanabe was born in Fukui, Japan, on March 27, 1967. He received the B.E. degree in polymer engineering from Fukui University, Fukui, Japan, in 1989., , In 1997, he was an Engineer with Takefu Matsushita Electric Company Ltd. He is currently with the Motor Business Unit, Appliances Company, Panasonic Corporation, Daito, Japan, where he is involved in research and development of motor control technologies.,",,,pub.1061625833,ur.015266716233.57,Akihiko,Watanabe
18887,Kadoma,1860871.0,Japan,JP,grid.410834.a,Panasonic (Japan),,,pub.1061625833,ur.015266716233.57,Akihiko,Watanabe
18888,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1061625833,ur.015065550043.45,Kenichi,Iimori
18889,Kagoshima,1860827.0,Japan,JP,grid.258333.c,Kagoshima University,,,pub.1061625833,ur.015065550043.45,Kenichi,Iimori
18890,Sakai,1853195.0,Japan,JP,grid.261455.1,Osaka Prefecture University,,,pub.1061625833,ur.07424505122.49,Shigeo,Morimoto
18891,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1026040112,ur.012442471303.45,Koju,Hiraki
18892,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1026040112,ur.013024547400.39,Kenjiro,Yasuoka
18893,Sydney,2147714.0,Australia,AU,grid.1005.4,UNSW Sydney,New South Wales,AU-NSW,pub.1026040112,ur.011222056445.46,Harald,Kleine
18894,Sendai,2111149.0,Japan,JP,grid.69566.3a,Tohoku University,,,pub.1020846297,ur.012433746665.15,Satoshi,Awaji
18895,Sendai,2111149.0,Japan,JP,grid.69566.3a,Tohoku University,,,pub.1020846297,ur.012500501276.95,Takumi,Suzuki
18896,Sendai,2111149.0,Japan,JP,grid.69566.3a,Tohoku University,,,pub.1020846297,ur.010727700603.39,Hidetoshi,Oguro
18897,Sendai,2111149.0,Japan,JP,grid.69566.3a,Tohoku University,,,pub.1020846297,ur.016307604307.40,Kazuo,Watanabe
18898,Nagoya,1856057.0,Japan,JP,grid.440870.f,Daido University,,,pub.1020846297,ur.011374323036.15,Shutaro,Machiya
18899,Tsukuba,2110683.0,Japan,JP,grid.410794.f,High Energy Accelerator Research Organization,,,pub.1020846297,ur.013205777050.10,Michinaka,Sugano
18900,Sayo,,Japan,JP,grid.410592.b,Japan Synchrotron Radiation Research Institute,,,pub.1020846297,ur.011701437321.05,Masugu,Sato
18901,Sayo,,Japan,JP,grid.410592.b,Japan Synchrotron Radiation Research Institute,,,pub.1020846297,ur.0653560167.19,Tomoyuki,Koganezawa
18902,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1020846297,ur.014430116143.81,Kaname,Matsumoto
18903,Măgurele,674117.0,Romania,RO,grid.443870.c,National Institute of Materials Physics,,,pub.1002533123,ur.010062645531.42,L.,Miu
18904,Măgurele,674117.0,Romania,RO,grid.443870.c,National Institute of Materials Physics,,,pub.1002533123,ur.016076603627.16,I.,Ivan
18905,,,,,,"National Institute of Laser, Plasma, and Radiation Physics, 77125, Bucharest-Magurele, Romania",,,pub.1002533123,ur.016431405174.28,D.,Miu
18906,Hiroshima,1862415.0,Japan,JP,grid.257022.0,Hiroshima University,,,pub.1002533123,ur.015747527565.35,P.,Mele
18907,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1002533123,ur.014430116143.81,K.,Matsumoto
18908,Birmingham,2655603.0,United Kingdom,GB,grid.6572.6,University of Birmingham,,,pub.1002533123,ur.011331664763.80,P.,Mikheenko
18909,Birmingham,2655603.0,United Kingdom,GB,grid.6572.6,University of Birmingham,,,pub.1002533123,ur.012727062165.17,V. S.,Dang
18910,Măgurele,674117.0,Romania,RO,grid.443870.c,National Institute of Materials Physics,,,pub.1002533123,ur.014427053301.43,A.,Crisan
18911,Birmingham,2655603.0,United Kingdom,GB,grid.6572.6,University of Birmingham,,,pub.1002533123,ur.014427053301.43,A.,Crisan
18912,Tokyo,1850147.0,Japan,JP,grid.143643.7,Tokyo University of Science,,,pub.1040655762,ur.0701746435.75,Masami,Ando
18913,Fukuoka,1863967.0,Japan,JP,grid.177174.3,Kyushu University,,,pub.1040655762,ur.015730264574.57,Yoshinori,Chikaura
18914,Nagoya,1856057.0,Japan,JP,grid.410840.9,Nagoya Medical Center,,,pub.1040655762,ur.01344530625.68,Tokiko,Endo
18915,Boston,4930956.0,United States,US,grid.32224.35,Massachusetts General Hospital,Massachusetts,US-MA,pub.1040655762,ur.0764176563.18,Rajiv,Gupta
18916,Tokyo,1850147.0,Japan,JP,grid.143643.7,Tokyo University of Science,,,pub.1040655762,ur.01051311643.39,Qingkai,Huo
18917,,,,,,"Photon Factory, KEK, Oho 1-1, Tsukuba, Ibaraki 305-0801, Japan",,,pub.1040655762,ur.0767707752.11,Kazuyuki,Hyodo
18918,Nagoya,1856057.0,Japan,JP,grid.410840.9,Nagoya Medical Center,,,pub.1040655762,ur.0606371101.52,Shu,Ichihara
18919,Nagoya,1856057.0,Japan,JP,grid.27476.30,Nagoya University,,,pub.1040655762,ur.01067276221.53,Kensaku,Mori
18920,Tokyo,1850147.0,Japan,JP,grid.143643.7,Tokyo University of Science,,,pub.1040655762,,Yuki,Nakao
18921,Tokyo,1850147.0,Japan,JP,grid.411205.3,Kyorin University,,,pub.1040655762,ur.01353621570.65,Norihiko,Ohura
18922,,,,,,"Photon Factory, KEK, Oho 1-1, Tsukuba, Ibaraki 305-0801, Japan",,,pub.1040655762,ur.01214037407.27,Naoki,Sunaguchi
18923,,,,,,"Photon Factory, KEK, Oho 1-1, Tsukuba, Ibaraki 305-0801, Japan",,,pub.1040655762,ur.01246034462.47,Hiroshi,Sugiyama
18924,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1040655762,ur.015211403765.93,Yoshifumi,Suzuki
18925,,,,,,"School of Accelerator Science, Graduate University for Science, Oho 1-1, Tsukuba, Ibaraki 305-0801, Japan",,,pub.1040655762,ur.01266141464.44,Yanlin,Wu
18926,Yamagata,2110556.0,Japan,JP,grid.268394.2,Yamagata University,,,pub.1040655762,ur.01165540243.23,Tetsuya,Yuasa
18927,,,,,,"Photon Factory, KEK, Oho 1-1, Tsukuba, Ibaraki 305-0801, Japan",,,pub.1040655762,,Zhang,Xiaowei
18928,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1090243909,ur.016431367300.33,Yoshihiro,HASHIMOTO
18929,,,,,,Lintec Corporation,,,pub.1090243909,ur.014750764243.70,Kunihisa,KATO
18930,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1090243909,ur.013007337011.42,Koji,MIYAZAKI
18931,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1090161443,,Kazumasa,MAKITA
18932,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1090161443,,Yuuta,USUI
18933,,,,,,"Graduated student, Kyushu Institute of Technology",,,pub.1090161443,,Chika,TAKATA
18934,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1090161443,ur.016434577603.54,Toshiaki,KANEMOTO
18935,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1087293248,ur.014156551030.88,Nobuhiro,MIE
18936,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1087293248,,Evariste,MOURETTE
18937,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1087293248,ur.012442471303.45,Koju,HIRAKI
18938,Kagoshima,1860827.0,Japan,JP,grid.258333.c,Kagoshima University,,,pub.1110911440,ur.012310035111.86,Namiko,Kimura
18939,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1110911440,ur.012240303741.11,Hyoungseop,Kim
18940,Kagoshima,1860827.0,Japan,JP,grid.258333.c,Kagoshima University,,,pub.1110911440,ur.01364203371.00,Takako,Okawachi
18941,Kagoshima,1860827.0,Japan,JP,grid.474800.f,Kagoshima University Hospital,,,pub.1110911440,ur.01317744053.59,Takao,Fuchigami
